,carpeta_numero,nombre_imagen,textura
145,1692234681610694989,[['1692234681610694989.jpg']],[[['print']]]
146,1694601576364382694,[['1694601576364382694.jpg']],[[['print']]]
147,1702643775605818752,[['1702643775605818752.jpg']],[[['print']]]
148,1704086501752599551,[['1704086501752599551.jpg']],[[['floral']]]
149,1704435907559453800,[['1704435907559453800.jpg']],"[[['floral', 'print']]]"
150,1717137748361590201,[['1717137748361590201.jpg']],[[['print']]]
151,1718573774829357407,[['1718573774829357407.jpg']],"[[['floral', 'print']]]"
152,1723661668686311331,[['1723661668686311331.jpg']],[[['print']]]
153,1724327336574443212,[['1724327336574443212.jpg']],[[['print']]]
154,1727745286161657220,[['1727745286161657220.jpg']],[[['print']]]
155,1731604965375705972,[['1731604965375705972.jpg']],[[['print']]]
156,1733079717323960860,[['1733079717323960860.jpg']],"[[['floral', 'print']]]"
157,1733707121851386993,[['1733707121851386993.jpg']],"[[['floral', 'print']]]"
158,1743963402512035622,[['1743963402512035622.jpg']],[[['print']]]
159,1744714957590665208,[['1744714957590665208.jpg']],[[['floral']]]
160,1745897135049956897,[['1745897135049956897.jpg']],[[['print']]]
161,1747284767646279499,[['1747284767646279499.jpg']],[[['floral']]]
162,1749722737372389513,[['1749722737372389513.jpg']],[[['print']]]
163,1754792265152421781,[['1754792265152421781.jpg']],"[[['floral', 'print']]]"
164,1757747668571952528,[['1757747668571952528.jpg']],[[['print']]]
165,1758319350781486388,[['1758319350781486388.jpg']],[[['floral']]]
166,1759177576783489087,[['1759177576783489087.jpg']],"[[['floral', 'print']]]"
167,1760607909894813525,[['1760607909894813525.jpg']],[[['print']]]
168,1761255355888874648,[['1761255355888874648.jpg']],"[[['floral', 'print']]]"
169,1762637473655209018,[['1762637473655209018.jpg']],[[['floral']]]
170,1765491412440472249,[['1765491412440472249.jpg']],"[[['floral', 'print']]]"
171,1766445603052721069,[['1766445603052721069.jpg']],[[['floral']]]
172,1767882480376968409,[['1767882480376968409.jpg']],"[[['floral', 'print']]]"
173,1771487280444282369,[['1771487280444282369.jpg']],[[['print']]]
174,1775757827059650124,[['1775757827059650124.jpg']],"[[['floral', 'print']]]"
175,1776476999662116497,[['1776476999662116497.jpg']],[[['print']]]
176,1781658247360904032,[['1781658247360904032.jpg']],[[['print']]]
177,1783750050918529261,[['1783750050918529261.jpg']],"[[['floral', 'print']]]"
178,1785237218786614647,[['1785237218786614647.jpg']],[[['print']]]
179,1786682401134972810,[['1786682401134972810.jpg']],"[[['floral', 'print']]]"
180,1789371497162507100,[['1789371497162507100.jpg']],"[[['floral', 'print']]]"
181,1793738576053624511,[['1793738576053624511.jpg']],"[[['floral', 'print']]]"
182,1798937708774878652,[['1798937708774878652.jpg']],[[['print']]]
183,1803432189767363453,[['1803432189767363453.jpg']],[[['print']]]
184,1805199124230117436,[['1805199124230117436.jpg']],[[['print']]]
185,1807649987506982162,[['1807649987506982162.jpg']],[[['print']]]
186,1812439075060427280,[['1812439075060427280.jpg']],"[[['floral', 'print']]]"
187,1812797107669775649,[['1812797107669775649.jpg']],"[[['floral', 'print']]]"
188,1813162538762777859,[['1813162538762777859.jpg']],"[[['floral', 'print']]]"
189,1813886564955095113,[['1813886564955095113.jpg']],[[['floral']]]
190,1815285740528066977,[['1815285740528066977.jpg']],[[['print']]]
191,1816098212967033188,[['1816098212967033188.jpg']],"[[['floral', 'print']]]"
192,1817488580946086214,[['1817488580946086214.jpg']],[[['print']]]
193,1818350494756478715,[['1818350494756478715.jpg']],[[['print']]]
194,1821497464916349699,[['1821497464916349699.jpg']],[[['floral']]]
195,1822120366279827082,[['1822120366279827082.jpg']],[[['print']]]
196,1824364008424038157,[['1824364008424038157.jpg']],"[[['floral', 'print']]]"
197,1832362659725327576,[['1832362659725327576.jpg']],[[['print']]]
198,1833631206392755845,[['1833631206392755845.jpg']],[[['print']]]
199,1839557498116224816,[['1839557498116224816.jpg']],[[['print']]]
200,1843066387402852845,[['1843066387402852845.jpg']],[[['print']]]
201,1844501185300485174,[['1844501185300485174.jpg']],"[[['floral', 'print']]]"
202,1845425757382222312,[['1845425757382222312.jpg']],"[[['floral', 'print']]]"
203,1847391293095629839,[['1847391293095629839.jpg']],"[[['floral', 'print']]]"
204,1851082958339761238,[['1851082958339761238.jpg']],"[[['floral', 'print']]]"
205,1855544289256261048,[['1855544289256261048.jpg']],"[[['floral', 'print']]]"
206,1862725014896065763,[['1862725014896065763.jpg']],"[[['floral', 'print']]]"
207,1864188550981857305,[['1864188550981857305.jpg']],[[['floral']]]
208,1870363313030794694,[['1870363313030794694.jpg']],"[[['floral', 'print']]]"
209,1876552402578842716,[['1876552402578842716.jpg']],[[['print']]]
210,1880536756690617387,[['1880536756690617387.jpg']],"[[['floral', 'print']]]"
211,1883813711359842242,[['1883813711359842242.jpg']],"[[['floral', 'print']]]"
212,1885210643768659135,[['1885210643768659135.jpg']],[[['print']]]
213,1889533053271730185,[['1889533053271730185.jpg']],[[['print']]]
214,1891035696007704161,[['1891035696007704161.jpg']],[[['graphic']]]
215,1899791640959111806,"[['1899791640959111806_1.jpg'], ['2018-10-28_02-13-53_UTC_2.jpg']]","[[['floral']], [['floral']]]"
216,1900494857128644894,[['1900494857128644894.jpg']],[[['floral']]]
217,1906949368332509939,[['1906949368332509939.jpg']],[[['print']]]
218,1909601546683565605,[['1909601546683565605.jpg']],[[['print']]]
219,1911115364547143402,[['1911115364547143402.jpg']],"[[['floral', 'print']]]"
220,1912615801557332532,"[['1912615801557332532_1.jpg'], ['2018-11-14_18-53-12_UTC_2.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
221,1916277088917018808,[['1916277088917018808.jpg']],[[['print']]]
222,1918491123142084313,[['1918491123142084313.jpg']],[[['floral']]]
223,1921539590919738438,[['1921539590919738438.jpg']],"[[['floral', 'print']]]"
