,carpeta_numero,nombre_imagen,textura
74,2087347220790749974,"[['2019-07-13_20-53-20_UTC_3.jpg'], ['2087347220790749974_1.jpg'], ['2087347220790749974_2.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
75,2098193883428201071,"[['2019-07-28_20-03-43_UTC_2.jpg'], ['2098193883428201071_1.jpg']]","[[['print']], [['print']]]"
76,2099646937654523299,"[['2019-07-30_20-10-41_UTC_3.jpg'], ['2099646937654523299_1.jpg'], ['2099646937654523299_2.jpg']]","[[['print']], [['floral', 'print']], [['print']]]"
77,2103234241551419908,"[['2019-08-04_18-58-01_UTC.jpg'], ['2103234241551419908.jpg']]","[[['floral']], [['floral']]]"
78,2108339365324093133,"[['2019-08-11_20-00-59_UTC_2.jpg'], ['2108339365324093133_1.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
79,2112653963380729976,[['2112653963380729976.jpg']],[[['print']]]
80,2115560460544675981,"[['2019-08-21_19-08-01_UTC_2.jpg'], ['2115560460544675981_1.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
81,2126426914836181521,"[['2019-09-05_18-57-43_UTC_2.jpg'], ['2126426914836181521_1.jpg']]","[[['floral']], [['print']]]"
82,2129330129711839879,[['2129330129711839879.jpg']],[[['print']]]
83,2133701111253666693,"[['2019-09-15_19-50-15_UTC_2.jpg'], ['2133701111253666693_1.jpg']]","[[['print']], [['floral', 'print']]]"
84,2135157900415469799,[['2135157900415469799.jpg']],"[[['floral', 'print']]]"
85,2140938574141371181,"[['2019-09-25_19-29-48_UTC_2.jpg'], ['2140938574141371181_1.jpg']]","[[['print']], [['floral']]]"
86,2146028643457969991,[['2146028643457969991.jpg']],"[[['floral', 'print']]]"
87,2149676103657205061,"[['2019-10-07_20-49-42_UTC_2.jpg'], ['2149676103657205061_1.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
88,2159035607720975853,"[['2019-10-20_18-45-22_UTC_3.jpg'], ['2159035607720975853_1.jpg'], ['2159035607720975853_2.jpg']]","[[['floral']], [['floral', 'print']], [['floral', 'print']]]"
89,2167007854410773703,[['2167007854410773703.jpg']],"[[['floral', 'print']]]"
90,2180179737616444957,"[['2019-11-18_22-54-59_UTC_4.jpg'], ['2180179737616444957_2.jpg'], ['2180179737616444957_3.jpg']]","[[['floral']], [['print']], [['floral']]]"
91,2187384507691407419,[['2187384507691407419.jpg']],[[['print']]]
92,2201882633831209197,[['2201882633831209197.jpg']],"[[['floral', 'print']]]"
93,2204689463468995225,[['2204689463468995225.jpg']],[[['floral']]]
94,2215603669785846178,"[['2020-01-06_19-56-01_UTC_2.jpg'], ['2215603669785846178_1.jpg']]","[[['floral', 'print']], [['print']]]"
95,2225794316182080052,"[['2020-01-20_21-23-00_UTC_4.jpg'], ['2225794316182080052_1.jpg'], ['2225794316182080052_2.jpg'], ['2225794316182080052_3.jpg']]","[[['floral']], [['floral', 'print']], [['print']], [['print']]]"
96,2236656030088124945,[['2236656030088124945.jpg']],"[[['floral', 'print']]]"
97,2251885847704059487,[['2251885847704059487.jpg']],[[['floral']]]
98,2262688917211905906,[['2262688917211905906.jpg']],[[['print']]]
99,2293130178481592568,"[['2020-04-22_19-07-21_UTC_2.jpg'], ['2293130178481592568_1.jpg']]","[[['floral']], [['floral']]]"
100,2303274275712230438,[['2303274275712230438.jpg']],"[[['floral', 'print']]]"
101,2322168075662858226,[['2322168075662858226.jpg']],[[['print']]]
102,2343887443706316923,"[['2020-07-01_19-52-58_UTC_3.jpg'], ['2343887443706316923_1.jpg'], ['2343887443706316923_2.jpg']]","[[['print']], [['floral', 'print']], [['floral', 'print']]]"
103,2345328800337838542,"[['2020-07-03_19-36-41_UTC_2.jpg'], ['2345328800337838542_1.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
104,2347515929545326385,[['2347515929545326385_1.jpg']],"[[['floral', 'print']]]"
105,2351169864365557682,"[['2020-07-11_21-01-50_UTC_2.jpg'], ['2351169864365557682_1.jpg']]","[[['floral', 'print']], [['print']]]"
106,2354000961651024371,[['2354000961651024371.jpg']],"[[['floral', 'print']]]"
107,2369199416979396163,"[['2020-08-05_18-03-21_UTC_3.jpg'], ['2369199416979396163_1.jpg'], ['2369199416979396163_2.jpg']]","[[['floral']], [['floral']], [['floral', 'print']]]"
108,2377941341311941574,"[['2020-08-17_19-31-59_UTC_2.jpg'], ['2377941341311941574_1.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
109,2388807222543793364,"[['2020-09-01_19-20-33_UTC_2.jpg'], ['2388807222543793364_1.jpg']]","[[['print']], [['floral', 'print']]]"
110,2389530534446191141,[['2389530534446191141.jpg']],[[['floral']]]
111,2394666347891144855,"[['2020-09-09_21-21-35_UTC_2.jpg'], ['2394666347891144855_1.jpg']]","[[['print']], [['floral']]]"
112,2398935489414430653,"[['2020-09-15_18-43-37_UTC_2.jpg'], ['2398935489414430653_1.jpg']]","[[['print']], [['graphic']]]"
113,2404064534141729837,"[['2020-09-22_20-34-06_UTC_2.jpg'], ['2404064534141729837_1.jpg']]","[[['print']], [['print']]]"
114,2408279748139772120,[['2408279748139772120.jpg']],[[['print']]]
115,2408780414255646922,[['2408780414255646922.jpg']],"[[['floral', 'print']]]"
116,2421399644557757055,[['2421399644557757055.jpg']],"[[['floral', 'print']]]"
117,2443867022595797630,[['2443867022595797630.jpg']],[[['floral']]]
118,2466432827300732213,"[['2020-12-17_21-48-46_UTC_2.jpg'], ['2466432827300732213_1.jpg']]","[[['print']], [['floral', 'print']]]"
119,2483065048400672054,[['2483065048400672054.jpg']],[[['floral']]]
120,2506233191591717587,"[['2021-02-10_19-44-59_UTC_2.jpg'], ['2506233191591717587_1.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
121,2531624219005736677,"[['2021-03-17_20-32-26_UTC_2.jpg'], ['2531624219005736677_1.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
122,2534452199453187666,[['2534452199453187666.jpg']],"[[['floral', 'print']]]"
123,2545386103915887291,"[['2021-04-05_20-14-50_UTC_3.jpg'], ['2545386103915887291_1.jpg'], ['2545386103915887291_2.jpg']]","[[['print']], [['floral', 'print']], [['floral', 'print']]]"
124,2547493050563474613,"[['2021-04-08_18-00-58_UTC_2.jpg'], ['2547493050563474613_1.jpg']]","[[['floral', 'print']], [['floral']]]"
125,2551139457866400606,[['2551139457866400606.jpg']],[[['print']]]
126,2575759907363774313,"[['2021-05-17_18-02-10_UTC_2.jpg'], ['2575759907363774313_1.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
127,2602589662327153794,[['2602589662327153794.jpg']],"[[['floral', 'print']]]"
128,2620724557025531793,"[['2021-07-18_18-58-54_UTC_2.jpg'], ['2620724557025531793_1.jpg']]","[[['print']], [['print']]]"
