,carpeta_numero,nombre_imagen,textura
339,2309739204088837314,"[['2020-05-15_17-06-31_UTC.jpg'], ['2309739204088837314.jpg']]","[[['floral']], [['floral']]]"
340,2310634015595611356,"[['2020-05-16_22-44-21_UTC.jpg'], ['2310634015595611356.jpg']]","[[['floral']], [['floral']]]"
341,2312874493825096495,"[['2020-05-20_00-55-46_UTC.jpg'], ['2312874493825096495.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
342,2318653086740795924,"[['2020-05-28_00-16-48_UTC.jpg'], ['2318653086740795924.jpg']]","[[['print']], [['print']]]"
343,2326598089270193043,"[['2020-06-07_23-22-07_UTC_1.jpg'], ['2020-06-07_23-22-07_UTC_2.jpg'], ['2326598089270193043_1.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
344,232779783269763840,[['232779783269763840.jpg']],[[['print']]]
345,2329524989214852316,"[['2020-06-12_00-17-20_UTC_1.jpg'], ['2020-06-12_00-17-20_UTC_2.jpg'], ['2329524989214852316_1.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
346,2339652954942668718,"[['2020-06-25_23-39-48_UTC.jpg'], ['2339652954942668718.jpg']]","[[['print']], [['print']]]"
347,2349810262846882954,"[['2020-07-10_00-00-33_UTC.jpg'], ['2349810262846882954.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
348,2352657821390914433,"[['2020-07-13_22-18-09_UTC.jpg'], ['2352657821390914433.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
349,2355349400530661531,"[['2020-07-17_15-25-50_UTC.jpg'], ['2355349400530661531.jpg']]","[[['print']], [['print']]]"
350,2358468116063586577,"[['2020-07-21_22-42-10_UTC.jpg'], ['2358468116063586577.jpg']]","[[['floral']], [['floral']]]"
351,2362809035407737789,"[['2020-07-27_22-26-48_UTC_1.jpg'], ['2020-07-27_22-26-48_UTC_2.jpg'], ['2362809035407737789_1.jpg']]","[[['print']], [['print']], [['print']]]"
352,236302738247371017,[['236302738247371017.jpg']],[[['floral']]]
353,2363342929152343142,"[['2020-07-28_16-07-33_UTC_1.jpg'], ['2020-07-28_16-07-33_UTC_2.jpg'], ['2020-07-28_16-07-33_UTC_3.jpg'], ['2363342929152343142_1.jpg'], ['2363342929152343142_2.jpg']]","[[['print']], [['floral', 'print']], [['print']], [['print']], [['floral', 'print']]]"
354,2365015144394552291,"[['2020-07-30_23-29-56_UTC_1.jpg'], ['2020-07-30_23-29-56_UTC_2.jpg'], ['2365015144394552291_1.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
355,2367230198414292499,"[['2020-08-03_00-50-51_UTC.jpg'], ['2367230198414292499.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
356,2372307986439631164,"[['2020-08-10_00-59-31_UTC.jpg'], ['2372307986439631164.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
357,2373767331635366747,"[['2020-08-12_01-18-58_UTC_1.jpg'], ['2020-08-12_01-18-58_UTC_2.jpg'], ['2373767331635366747_1.jpg']]","[[['print']], [['print']], [['print']]]"
358,2378034375201639167,"[['2020-08-17_22-36-50_UTC_1.jpg'], ['2020-08-17_22-36-50_UTC_2.jpg'], ['2378034375201639167_1.jpg']]","[[['print']], [['floral', 'print']], [['print']]]"
359,2398390395778078423,"[['2020-09-15_00-40-36_UTC_1.jpg'], ['2020-09-15_00-40-36_UTC_2.jpg'], ['2398390395778078423_1.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
360,2401029142441095642,"[['2020-09-18_16-03-19_UTC_1.jpg'], ['2020-09-18_16-03-19_UTC_2.jpg'], ['2401029142441095642_1.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
361,2401254543834727983,"[['2020-09-18_23-31-09_UTC_1.jpg'], ['2020-09-18_23-31-09_UTC_2.jpg'], ['2401254543834727983_1.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
362,2402446311401776765,"[['2020-09-20_14-58-59_UTC_1.jpg'], ['2020-09-20_14-58-59_UTC_2.jpg'], ['2402446311401776765_1.jpg']]","[[['floral']], [['floral']], [['floral']]]"
363,2405598724576368047,"[['2020-09-24_23-22-16_UTC_1.jpg'], ['2020-09-24_23-22-16_UTC_2.jpg'], ['2405598724576368047_1.jpg']]","[[['floral']], [['print']], [['floral']]]"
364,2415036903146592618,"[['2020-10-07_23-54-15_UTC_1.jpg'], ['2020-10-07_23-54-15_UTC_2.jpg'], ['2020-10-07_23-54-15_UTC_3.jpg'], ['2415036903146592618_1.jpg'], ['2415036903146592618_2.jpg']]","[[['print']], [['print']], [['print']], [['print']], [['print']]]"
365,2419361894595886487,"[['2020-10-13_23-07-14_UTC.jpg'], ['2419361894595886487.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
366,2420810816493980860,"[['2020-10-15_23-05-59_UTC_1.jpg'], ['2020-10-15_23-05-59_UTC_2.jpg'], ['2420810816493980860_1.jpg']]","[[['floral', 'print']], [['floral']], [['floral', 'print']]]"
367,2421351458907543431,"[['2020-10-16_17-00-08_UTC.jpg'], ['2421351458907543431.jpg']]","[[['print']], [['print']]]"
368,2423447654848535837,"[['2020-10-19_14-24-54_UTC.jpg'], ['2423447654848535837.jpg']]","[[['print']], [['print']]]"
369,2435311784795413228,"[['2020-11-04_23-16-49_UTC_1.jpg'], ['2020-11-04_23-16-49_UTC_2.jpg'], ['2020-11-04_23-16-49_UTC_3.jpg'], ['2020-11-04_23-16-49_UTC_4.jpg'], ['2020-11-04_23-16-49_UTC_5.jpg'], ['2435311784795413228_1.jpg'], ['2435311784795413228_2.jpg'], ['2435311784795413228_3.jpg'], ['2435311784795413228_4.jpg']]","[[['floral']], [['floral', 'print']], [['print']], [['floral', 'print']], [['print']], [['floral']], [['floral', 'print']], [['print']], [['floral', 'print']]]"
370,2437956776734481571,"[['2020-11-08_14-51-57_UTC.jpg'], ['2437956776734481571.jpg']]","[[['print']], [['print']]]"
371,2439665080683386668,"[['2020-11-10_23-26-02_UTC_1.jpg'], ['2020-11-10_23-26-02_UTC_2.jpg'], ['2439665080683386668_1.jpg']]","[[['print']], [['floral', 'print']], [['print']]]"
372,2449105081979717479,"[['2020-11-24_00-01-38_UTC.jpg'], ['2449105081979717479.jpg']]","[[['print']], [['print']]]"
373,2453385923195549130,"[['2020-11-29_21-46-54_UTC_1.jpg'], ['2020-11-29_21-46-54_UTC_2.jpg'], ['2020-11-29_21-46-54_UTC_3.jpg'], ['2453385923195549130_1.jpg'], ['2453385923195549130_2.jpg']]","[[['print']], [['floral', 'print']], [['print']], [['print']], [['floral', 'print']]]"
374,2454198200337262456,"[['2020-12-01_00-40-45_UTC_1.jpg'], ['2020-12-01_00-40-45_UTC_2.jpg'], ['2454198200337262456_1.jpg']]","[[['floral']], [['floral', 'print']], [['floral']]]"
375,2456377582901240415,"[['2020-12-04_00-50-48_UTC.jpg'], ['2456377582901240415.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
376,2460714568490497554,"[['2020-12-10_00-27-37_UTC.jpg'], ['2460714568490497554.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
377,2463579243922233678,"[['2020-12-13_23-19-13_UTC.jpg'], ['2463579243922233678.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
378,2464335066991294422,"[['2020-12-15_00-20-54_UTC.jpg'], ['2464335066991294422.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
379,2466228746936615633,"[['2020-12-17_15-03-18_UTC.jpg'], ['2466228746936615633.jpg']]","[[['floral']], [['floral']]]"
380,2468447296794383489,"[['2020-12-20_16-31-10_UTC.jpg'], ['2468447296794383489.jpg']]","[[['floral']], [['floral']]]"
381,2469926603395723442,"[['2020-12-22_17-30-17_UTC_1.jpg'], ['2020-12-22_17-30-17_UTC_2.jpg'], ['2469926603395723442_1.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
382,2476380724017690330,"[['2020-12-31_15-13-28_UTC.jpg'], ['2476380724017690330.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
383,2479536549980646316,"[['2021-01-04_23-43-32_UTC.jpg'], ['2479536549980646316.jpg']]","[[['floral']], [['floral']]]"
384,2491136832384948131,"[['2021-01-20_23-51-13_UTC_1.jpg'], ['2021-01-20_23-51-13_UTC_2.jpg'], ['2491136832384948131_1.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
385,2493970655355094624,"[['2021-01-24_21-41-31_UTC_1.jpg'], ['2021-01-24_21-41-31_UTC_2.jpg'], ['2493970655355094624_1.jpg']]","[[['floral']], [['print']], [['floral']]]"
386,2498961345542744949,"[['2021-01-31_18-57-08_UTC.jpg'], ['2498961345542744949.jpg']]","[[['floral']], [['floral']]]"
387,2504177275294749831,"[['2021-02-07_23-40-15_UTC.jpg'], ['2504177275294749831.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
388,2505398854616028727,"[['2021-02-09_16-07-19_UTC_1.jpg'], ['2021-02-09_16-07-19_UTC_2.jpg'], ['2505398854616028727_1.jpg']]","[[['floral']], [['print']], [['floral']]]"
389,2510002473880587360,"[['2021-02-16_00-33-53_UTC_1.jpg'], ['2021-02-16_00-33-53_UTC_2.jpg'], ['2510002473880587360_1.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
390,2525184291807486044,"[['2021-03-08_23-17-27_UTC.jpg'], ['2525184291807486044.jpg']]","[[['print']], [['print']]]"
391,2527057049793413090,"[['2021-03-11_13-18-17_UTC.jpg'], ['2527057049793413090.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
392,2527777216882070818,"[['2021-03-12_13-09-07_UTC.jpg'], ['2527777216882070818.jpg']]","[[['floral']], [['floral']]]"
393,2536514888980881714,"[['2021-03-24_14-29-19_UTC.jpg'], ['2536514888980881714.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
394,2537325693871847580,"[['2021-03-25_17-20-15_UTC.jpg'], ['2537325693871847580.jpg']]","[[['print']], [['print']]]"
395,2540419802782110995,"[['2021-03-29_23-47-41_UTC.jpg'], ['2540419802782110995.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
396,2555402487007011078,"[['2021-04-19_15-55-36_UTC_1.jpg'], ['2021-04-19_15-55-36_UTC_2.jpg'], ['2555402487007011078_1.jpg']]","[[['floral', 'print']], [['print']], [['floral', 'print']]]"
397,2556370514326308869,"[['2021-04-20_23-58-54_UTC_1.jpg'], ['2021-04-20_23-58-54_UTC_2.jpg'], ['2556370514326308869_1.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
398,2558342067137941632,"[['2021-04-23_17-16-01_UTC_1.jpg'], ['2021-04-23_17-16-01_UTC_2.jpg'], ['2558342067137941632_1.jpg']]","[[['graphic']], [['floral']], [['graphic']]]"
399,2582521390082157696,"[['2021-05-27_01-56-01_UTC_1.jpg'], ['2021-05-27_01-56-01_UTC_2.jpg'], ['2582521390082157696_1.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
400,2585314383977534032,"[['2021-05-30_22-25-12_UTC_1.jpg'], ['2021-05-30_22-25-12_UTC_2.jpg'], ['2021-05-30_22-25-12_UTC_3.jpg'], ['2585314383977534032_1.jpg'], ['2585314383977534032_2.jpg']]","[[['floral', 'print']], [['print']], [['floral', 'print']], [['floral', 'print']], [['print']]]"
401,2591871753851749521,"[['2021-06-08_23-33-32_UTC_1.jpg'], ['2021-06-08_23-33-32_UTC_2.jpg'], ['2591871753851749521_1.jpg']]","[[['floral']], [['print']], [['floral']]]"
402,2593336393492110315,"[['2021-06-11_00-03-30_UTC_1.jpg'], ['2021-06-11_00-03-30_UTC_2.jpg'], ['2593336393492110315_1.jpg']]","[[['floral', 'print']], [['floral']], [['floral', 'print']]]"
403,2598436139781198252,"[['2021-06-18_00-55-47_UTC_1.jpg'], ['2021-06-18_00-55-47_UTC_2.jpg'], ['2598436139781198252_1.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
404,2599600838073828578,"[['2021-06-19_15-29-50_UTC.jpg'], ['2599600838073828578.jpg']]","[[['print']], [['print']]]"
405,2600581466751631197,"[['2021-06-20_23-58-10_UTC_1.jpg'], ['2021-06-20_23-58-10_UTC_2.jpg'], ['2600581466751631197_1.jpg']]","[[['floral', 'print']], [['print']], [['floral', 'print']]]"
406,2611199358316637133,"[['2021-07-05_15-34-02_UTC_1.jpg'], ['2021-07-05_15-34-02_UTC_2.jpg'], ['2611199358316637133_1.jpg']]","[[['print']], [['print']], [['print']]]"
407,2612579216988925927,"[['2021-07-07_13-15-34_UTC_1.jpg'], ['2612579216988925927_1.jpg']]","[[['print']], [['print']]]"
408,2629248868921708495,[['2629248868921708495.jpg']],[[['print']]]
409,2630962595115212513,"[['2021-08-01_22-00-03_UTC_4.jpg'], ['2630962595115212513_1.jpg'], ['2630962595115212513_2.jpg'], ['2630962595115212513_3.jpg']]","[[['print']], [['floral', 'print']], [['print']], [['floral', 'print']]]"
410,2631797537286213007,[['2631797537286213007.jpg']],[[['print']]]
411,2633936507864356522,[['2633936507864356522.jpg']],[[['floral']]]
412,2635847017891105764,"[['2021-08-08_15-44-32_UTC_2.jpg'], ['2635847017891105764_1.jpg']]","[[['floral', 'print']], [['floral', 'print']]]"
413,2642647566263538257,[['2642647566263538257.jpg']],[[['floral']]]
414,2643340704217143451,"[['2021-08-18_23-53-09_UTC_2.jpg'], ['2643340704217143451_1.jpg']]","[[['print']], [['print']]]"
415,2651342663297662701,[['2651342663297662701.jpg']],[[['floral']]]
416,2656136090707156323,[['2656136090707156323.jpg']],[[['print']]]
417,2659277232168574717,"[['2021-09-09_23-36-11_UTC_3.jpg'], ['2659277232168574717_1.jpg'], ['2659277232168574717_2.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
418,2662833154207500933,"[['2021-09-14_21-21-10_UTC_6.jpg'], ['2662833154207500933_1.jpg'], ['2662833154207500933_4.jpg'], ['2662833154207500933_5.jpg']]","[[['print']], [['print']], [['floral', 'print']], [['floral', 'print']]]"
419,2669440799685512465,"[['2021-09-24_00-09-22_UTC_6.jpg'], ['2669440799685512465_1.jpg'], ['2669440799685512465_2.jpg'], ['2669440799685512465_3.jpg'], ['2669440799685512465_4.jpg'], ['2669440799685512465_5.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral']], [['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
420,2671660814031907611,"[['2021-09-27_01-40-09_UTC_2.jpg'], ['2671660814031907611_1.jpg']]","[[['print']], [['floral', 'print']]]"
421,2673058675671875268,"[['2021-09-28_23-57-27_UTC_4.jpg'], ['2673058675671875268_1.jpg'], ['2673058675671875268_2.jpg'], ['2673058675671875268_3.jpg']]","[[['floral']], [['graphic']], [['floral']], [['graphic']]]"
422,2674300627521124664,"[['2021-09-30_17-04-59_UTC_5.jpg'], ['2674300627521124664_1.jpg'], ['2674300627521124664_2.jpg'], ['2674300627521124664_3.jpg'], ['2674300627521124664_4.jpg']]","[[['print']], [['print']], [['floral', 'print']], [['graphic']], [['print']]]"
423,2689726195958958321,"[['2021-10-21_23-52-50_UTC_5.jpg'], ['2689726195958958321_1.jpg'], ['2689726195958958321_2.jpg'], ['2689726195958958321_3.jpg'], ['2689726195958958321_4.jpg']]","[[['floral']], [['floral', 'print']], [['floral']], [['floral']], [['floral', 'print']]]"
424,2690889604046884928,"[['2021-10-23_14-24-19_UTC_4.jpg'], ['2690889604046884928_1.jpg'], ['2690889604046884928_2.jpg'], ['2690889604046884928_3.jpg']]","[[['floral']], [['print']], [['print']], [['print']]]"
425,2702067751827206513,"[['2021-11-08_00-33-18_UTC_2.jpg'], ['2702067751827206513_1.jpg']]","[[['print']], [['print']]]"
426,2711210036443364595,"[['2021-11-20_15-17-23_UTC_2.jpg'], ['2711210036443364595_1.jpg']]","[[['print']], [['print']]]"
427,2712211853017252043,"[['2021-11-22_00-27-49_UTC_4.jpg'], ['2712211853017252043_1.jpg'], ['2712211853017252043_2.jpg']]","[[['print']], [['print']], [['print']]]"
428,2715125138058218214,"[['2021-11-26_00-56-00_UTC_4.jpg'], ['2715125138058218214_1.jpg'], ['2715125138058218214_2.jpg'], ['2715125138058218214_3.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
429,2724276729323327486,[['2724276729323327486.jpg']],"[[['floral', 'print']]]"
430,2725964644432786117,"[['2021-12-10_23-52-10_UTC_4.jpg'], ['2725964644432786117_1.jpg'], ['2725964644432786117_2.jpg'], ['2725964644432786117_3.jpg']]","[[['print']], [['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
431,2728145274407132422,"[['2021-12-14_00-04-41_UTC_3.jpg'], ['2728145274407132422_1.jpg'], ['2728145274407132422_2.jpg']]","[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
