post_id,sentiment_label
2536202155624655880,4.3861209964412815
2551076567456850267,4.4155943293347875
2630893407040824439,4.453646608547736
2672200357535773026,4.498888641920427
2706588191886926640,4.457164068299925
2709416292507929864,4.391889618038028
2732393554442103768,4.355974842767296
2755567793223406264,4.358109741358472
2765273894582174154,4.435064245513433
2765988469950620337,4.370938723674463
2768070580026935016,4.387227451447635
2778051784060828821,4.351164483260553
2778854879191693819,4.4113408521303255
2835209337972688167,4.32050961778666
2839804721034103000,4.291961734376941
2851450940504250031,4.435992122107336
2854218848913483737,4.583234103357943
2874531028502346575,4.317460317460317
2886148763905514833,4.468790081231296
2888153498040856957,4.754874064706502
2895295917801290880,4.237339743589744
2905434300494071807,4.742434068309555
2912017574390297286,4.402666102412188
2917777022723399457,4.437153117858309
2933051220270174300,4.480285520054385
2940309982118858632,4.413021702838064
2944801018913194366,4.296832801374908
2963515191615298472,4.36231884057971
2977603275978390078,4.363329783457579
2978825533677717385,4.4567714631197095
2983791913363539647,3.9650550502632838
2984617481538567287,4.472765957446809
2989758161318765400,4.3779745434421695
3001368218237976977,4.415714780200761
3023122865084607614,4.294313369630974
3026013359284168896,4.3283190883190885
3035317307140949711,4.3225679401339105
3037554296716083569,4.33091202582728
3041202649773572384,4.330721003134796
3042476086445899539,4.401734887503388
3062936546987073447,4.283601795616583
3067346898285700346,4.221229293809939
3070151579181651743,4.33904435560632
3071633402248187995,4.327134540750324
3082460835973270908,4.308962264150943
3092681816666701209,4.288713910761155
3100047346981224036,4.261728395061728
3101462096566929684,4.21523178807947
3112895692138034727,4.502681992337164
3113674545450119000,4.384895104895105
3120185652469693821,4.441864750322462
3121505150678304384,4.620634497467342
3132725388170039107,4.361093247588425
3140325180191353245,4.522653721682848
3141320060275295700,4.498691955526488
3142007064973663500,4.453528731199383
3143489391091422928,4.518966908797418
3145406044960242544,4.440463065049614
3146195603629506966,4.401709401709402
3146857527564257105,4.405840886203424
3163547432415627862,4.385788414698719
3164278858014519743,4.390456644433042
3176854466690798884,4.28270929743374
3178111170389738849,4.444314185228605
3187603695378025511,4.363956043956044
3190391375710970185,4.373483535528596
3190998961397408390,4.2887281494876435
3202864674131016507,4.4186765615337045
3207954834967032496,4.449567723342939
3218104674627862445,4.433092726263187
3218900369353940882,4.358113509192646
3220242582478664208,4.093859211183225
3220847330290372365,4.159430604982206
