,carpeta_numero,nombre_imagen,prediccion
57,3145406044960242544,"[['2023-07-12_17-07-21_UTC_1.jpg'], ['2023-07-12_17-07-21_UTC_2.jpg'], ['2023-07-12_17-07-21_UTC_3.jpg'], ['2023-07-12_17-07-21_UTC_4.jpg'], ['2023-07-12_17-07-21_UTC_5.jpg'], ['3145406044960242544_1.jpg'], ['3145406044960242544_2.jpg'], ['3145406044960242544_3.jpg'], ['3145406044960242544_4.jpg']]","[['Tee'], ['Top'], ['Dress'], ['Top'], ['Blouse'], ['Tee'], ['Top'], ['Dress'], ['Top']]"
58,3146195603629506966,"[['2023-07-13_19-16-04_UTC_4.jpg'], ['3146195603629506966_1.jpg'], ['3146195603629506966_2.jpg'], ['3146195603629506966_3.jpg']]","[['Tee'], ['Blouse'], ['Blouse'], ['Tee']]"
59,3146857527564257105,"[['2023-07-14_17-11-11_UTC_4.jpg'], ['3146857527564257105_1.jpg'], ['3146857527564257105_3.jpg']]","[['Tee'], ['Tee'], ['Tee']]"
60,3163547432415627862,"[['2023-08-06_17-51-03_UTC_8.jpg'], ['3163547432415627862_1.jpg'], ['3163547432415627862_2.jpg'], ['3163547432415627862_3.jpg'], ['3163547432415627862_4.jpg'], ['3163547432415627862_5.jpg'], ['3163547432415627862_6.jpg']]","[['Blouse'], ['Shorts'], ['Dress'], ['Blouse'], ['Blouse'], ['Skirt'], ['Jacket']]"
61,3164278858014519743,"[['3164278858014519743_1.jpg'], ['3164278858014519743_2.jpg'], ['3164278858014519743_3.jpg'], ['3164278858014519743_4.jpg'], ['3164278858014519743_5.jpg']]","[['Tee'], ['Tee'], ['Dress'], ['Tee'], ['Blouse']]"
62,3176854466690798884,"[['2023-08-25_02-29-45_UTC_2.jpg'], ['3176854466690798884_1.jpg']]","[['Dress'], ['Tee']]"
63,3178111170389738849,"[['2023-08-26_20-06-36_UTC_3.jpg'], ['3178111170389738849_1.jpg'], ['3178111170389738849_2.jpg']]","[['Blouse'], ['Jacket'], ['Blouse']]"
64,3187603695378025511,[['3187603695378025511.jpg']],[['Jacket']]
65,3190391375710970185,"[['2023-09-12_18-45-11_UTC_2.jpg'], ['3190391375710970185_1.jpg']]","[['Dress'], ['Top']]"
66,3190998961397408390,"[['2023-09-13_14-52-20_UTC_2.jpg'], ['3190998961397408390_1.jpg']]","[['Tee'], ['Top']]"
67,3202864674131016507,"[['2023-09-29_23-47-24_UTC_7.jpg'], ['3202864674131016507_1.jpg'], ['3202864674131016507_2.jpg'], ['3202864674131016507_3.jpg'], ['3202864674131016507_4.jpg'], ['3202864674131016507_5.jpg'], ['3202864674131016507_6.jpg']]","[['Tee'], ['Blouse'], ['Jacket'], ['Tee'], ['Shorts'], ['Jacket'], ['Tee']]"
68,3207954834967032496,"[['2023-10-07_00-20-38_UTC_3.jpg'], ['3207954834967032496_1.jpg'], ['3207954834967032496_2.jpg']]","[['Sweater'], ['Shorts'], ['Jeans']]"
69,3218104674627862445,"[['2023-10-21_00-26-33_UTC_3.jpg'], ['3218104674627862445_1.jpg'], ['3218104674627862445_2.jpg']]","[['Sweater'], ['Blouse'], ['Blouse']]"
70,3218900369353940882,"[['2023-10-22_02-47-27_UTC_4.jpg'], ['3218900369353940882_1.jpg'], ['3218900369353940882_2.jpg'], ['3218900369353940882_3.jpg']]","[['Jacket'], ['Blouse'], ['Top'], ['Jacket']]"
71,3220242582478664208,"[['2023-10-23_23-14-12_UTC_4.jpg'], ['3220242582478664208_1.jpg'], ['3220242582478664208_2.jpg'], ['3220242582478664208_3.jpg']]","[['Shorts'], ['Blouse'], ['Jacket'], ['Tee']]"
72,3220847330290372365,"[['2023-10-24_19-15-43_UTC_1.jpg'], ['2023-10-24_19-15-43_UTC_2.jpg'], ['2023-10-24_19-15-43_UTC_3.jpg'], ['3220847330290372365_1.jpg'], ['3220847330290372365_2.jpg']]","[['Blouse'], ['Tee'], ['Tee'], ['Blouse'], ['Tee']]"
