,carpeta_numero,nombre_imagen,prediccion
23,2520212078934098362,"[['2021-03-02_02-38-33_UTC_5.jpg'], ['2520212078934098362_1.jpg'], ['2520212078934098362_2.jpg'], ['2520212078934098362_3.jpg'], ['2520212078934098362_4.jpg']]","[['Jacket'], ['Skirt'], ['Blouse'], ['Jeans'], ['Dress']]"
24,2522937554140228147,"[['2021-03-05_20-53-35_UTC_5.jpg'], ['2522937554140228147_1.jpg'], ['2522937554140228147_2.jpg'], ['2522937554140228147_3.jpg'], ['2522937554140228147_4.jpg']]","[['Jacket'], ['Jacket'], ['Jeans'], ['Jeans'], ['Jacket']]"
25,2526586312258369714,"[['2021-03-10_21-43-00_UTC_6.jpg'], ['2526586312258369714_1.jpg'], ['2526586312258369714_2.jpg'], ['2526586312258369714_3.jpg'], ['2526586312258369714_4.jpg'], ['2526586312258369714_5.jpg']]","[['Jacket'], ['Blouse'], ['Blouse'], ['Jacket'], ['Blouse'], ['Dress']]"
26,2532900387862987315,"[['2021-03-19_14-47-57_UTC_2.jpg'], ['2532900387862987315_1.jpg']]","[['Dress'], ['Skirt']]"
27,2549754331826269853,"[['2021-04-11_20-53-44_UTC_10.jpg'], ['2549754331826269853_1.jpg'], ['2549754331826269853_2.jpg'], ['2549754331826269853_3.jpg'], ['2549754331826269853_4.jpg'], ['2549754331826269853_5.jpg'], ['2549754331826269853_6.jpg'], ['2549754331826269853_7.jpg'], ['2549754331826269853_8.jpg'], ['2549754331826269853_9.jpg']]","[['Dress'], ['Tee'], ['Jacket'], ['Jacket'], ['Shorts'], ['Top'], ['Tee'], ['Shorts'], ['Tee'], ['Shorts']]"
28,2559233888321173733,"[['2021-04-24_22-47-55_UTC_4.jpg'], ['2559233888321173733_1.jpg'], ['2559233888321173733_2.jpg'], ['2559233888321173733_3.jpg']]","[['Blouse'], ['Jacket'], ['Jacket'], ['Skirt']]"
29,2559253519240948287,"[['2021-04-24_23-26-55_UTC_4.jpg'], ['2559253519240948287_1.jpg'], ['2559253519240948287_2.jpg'], ['2559253519240948287_3.jpg']]","[['Jacket'], ['Jacket'], ['Tee'], ['Tee']]"
30,2561207198537872997,"[['2021-04-27_16-08-32_UTC_4.jpg'], ['2561207198537872997_1.jpg'], ['2561207198537872997_2.jpg'], ['2561207198537872997_3.jpg']]","[['Sweater'], ['Sweater'], ['Tee'], ['Sweater']]"
31,2569968504371854984,"[['2021-05-09_18-15-41_UTC_3.jpg'], ['2569968504371854984_1.jpg'], ['2569968504371854984_2.jpg']]","[['Skirt'], ['Tee'], ['Jacket']]"
32,2572794730618723374,[['2572794730618723374.jpg']],[['Top']]
33,2585884686786476841,[['2585884686786476841.jpg']],[['Tee']]
34,2591725852861722154,"[['2021-06-08_18-43-39_UTC_2.jpg'], ['2591725852861722154_1.jpg']]","[['Dress'], ['Dress']]"
35,2591736641148486955,"[['2591736641148486955_1.jpg'], ['2591736641148486955_2.jpg']]","[['Dress'], ['Blouse']]"
36,2603477123037675732,"[['2021-06-24_23-51-19_UTC_7.jpg'], ['2603477123037675732_1.jpg'], ['2603477123037675732_2.jpg'], ['2603477123037675732_3.jpg'], ['2603477123037675732_4.jpg'], ['2603477123037675732_5.jpg'], ['2603477123037675732_6.jpg']]","[['Top'], ['Top'], ['Shorts'], ['Tee'], ['Sweater'], ['Tee'], ['Shorts']]"
37,2605549912389558744,"[['2021-06-27_20-29-35_UTC_4.jpg'], ['2605549912389558744_1.jpg'], ['2605549912389558744_2.jpg'], ['2605549912389558744_3.jpg']]","[['Tee'], ['Blouse'], ['Tee'], ['Tee']]"
38,2612082989332926086,"[['2021-07-06_20-49-39_UTC_9.jpg'], ['2612082989332926086_1.jpg'], ['2612082989332926086_2.jpg'], ['2612082989332926086_3.jpg'], ['2612082989332926086_4.jpg'], ['2612082989332926086_5.jpg'], ['2612082989332926086_6.jpg'], ['2612082989332926086_7.jpg'], ['2612082989332926086_8.jpg']]","[['Skirt'], ['Tee'], ['Tee'], ['Dress'], ['Dress'], ['Tee'], ['Shorts'], ['Blouse'], ['Dress']]"
39,2612092333881474368,"[['2021-07-06_21-08-13_UTC_9.jpg'], ['2612092333881474368_1.jpg'], ['2612092333881474368_2.jpg'], ['2612092333881474368_3.jpg'], ['2612092333881474368_4.jpg'], ['2612092333881474368_5.jpg'], ['2612092333881474368_6.jpg'], ['2612092333881474368_7.jpg'], ['2612092333881474368_8.jpg']]","[['Dress'], ['Dress'], ['Skirt'], ['Shorts'], ['Blouse'], ['Skirt'], ['Dress'], ['Jeans'], ['Skirt']]"
40,2621626153143962347,"[['2021-07-20_00-50-12_UTC_3.jpg'], ['2621626153143962347_1.jpg'], ['2621626153143962347_2.jpg']]","[['Tee'], ['Shorts'], ['Blouse']]"
41,2626712897551966608,"[['2021-07-27_01-16-40_UTC_2.jpg'], ['2626712897551966608_1.jpg']]","[['Blouse'], ['Top']]"
42,2628560752212899142,"[['2021-07-29_14-28-01_UTC_3.jpg'], ['2628560752212899142_1.jpg'], ['2628560752212899142_2.jpg']]","[['Top'], ['Top'], ['Skirt']]"
43,2628908614960489850,"[['2021-07-30_01-59-10_UTC_2.jpg'], ['2628908614960489850_1.jpg']]","[['Blouse'], ['Dress']]"
44,2629477330261068009,[['2629477330261068009.jpg']],[['Jeans']]
45,2636547987860140697,[['2636547987860140697.jpg']],[['Tee']]
46,2647419825297360390,[['2647419825297360390.jpg']],[['Dress']]
47,2675122225885777075,"[['2021-10-01_20-17-21_UTC_3.jpg'], ['2675122225885777075_1.jpg'], ['2675122225885777075_2.jpg']]","[['Tee'], ['Skirt'], ['Shorts']]"
48,2675130986830692766,"[['2021-10-01_20-34-46_UTC_3.jpg'], ['2675130986830692766_1.jpg'], ['2675130986830692766_2.jpg']]","[['Jacket'], ['Blouse'], ['Tee']]"
49,2678034473163946209,[['2678034473163946209.jpg']],[['Dress']]
50,2692532322917279945,"[['2021-10-25_20-48-07_UTC_2.jpg'], ['2692532322917279945_1.jpg']]","[['Blouse'], ['Skirt']]"
51,2724423115079040819,"[['2021-12-08_20-49-25_UTC_5.jpg'], ['2724423115079040819_1.jpg'], ['2724423115079040819_2.jpg'], ['2724423115079040819_3.jpg'], ['2724423115079040819_4.jpg']]","[['Skirt'], ['Skirt'], ['Dress'], ['Jacket'], ['Dress']]"
52,2735991232985028519,[['2735991232985028519.jpg']],[['Sweater']]
53,2740074278726644915,"[['2021-12-30_11-05-29_UTC_2.jpg'], ['2740074278726644915_1.jpg']]","[['Jacket'], ['Jeans']]"
54,2754295788219793128,[['2754295788219793128.jpg']],[['Jacket']]
55,2767173166758869621,"[['2022-02-05_20-26-08_UTC_2.jpg'], ['2767173166758869621_1.jpg']]","[['Shorts'], ['Top']]"
56,2769856033012344044,[['2769856033012344044.jpg']],[['Sweater']]
57,2788257410675213241,[['2788257410675213241.jpg']],[['Blouse']]
58,2794684824234133523,"[['2022-03-15_19-26-54_UTC_3.jpg'], ['2794684824234133523_1.jpg'], ['2794684824234133523_2.jpg']]","[['Shorts'], ['Skirt'], ['Top']]"
59,2794692693998192779,"[['2022-03-15_19-42-32_UTC_3.jpg'], ['2794692693998192779_1.jpg'], ['2794692693998192779_2.jpg']]","[['Dress'], ['Dress'], ['Dress']]"
60,2797050665253256957,"[['2022-03-19_01-47-24_UTC_10.jpg'], ['2797050665253256957_1.jpg'], ['2797050665253256957_2.jpg'], ['2797050665253256957_3.jpg'], ['2797050665253256957_4.jpg'], ['2797050665253256957_5.jpg'], ['2797050665253256957_6.jpg'], ['2797050665253256957_7.jpg'], ['2797050665253256957_8.jpg'], ['2797050665253256957_9.jpg']]","[['Blouse'], ['Shorts'], ['Blouse'], ['Skirt'], ['Blouse'], ['Shorts'], ['Blouse'], ['Shorts'], ['Jacket'], ['Dress']]"
61,2799230326620051367,"[['2022-03-22_01-58-00_UTC_9.jpg'], ['2799230326620051367_1.jpg'], ['2799230326620051367_2.jpg'], ['2799230326620051367_3.jpg'], ['2799230326620051367_4.jpg'], ['2799230326620051367_5.jpg'], ['2799230326620051367_6.jpg'], ['2799230326620051367_7.jpg'], ['2799230326620051367_8.jpg']]","[['Shorts'], ['Tee'], ['Shorts'], ['Blouse'], ['Skirt'], ['Tee'], ['Sweater'], ['Dress'], ['Dress']]"
62,2816532716942986616,"[['2022-04-14_22-54-45_UTC_10.jpg'], ['2816532716942986616_1.jpg'], ['2816532716942986616_2.jpg'], ['2816532716942986616_3.jpg'], ['2816532716942986616_4.jpg'], ['2816532716942986616_5.jpg'], ['2816532716942986616_6.jpg'], ['2816532716942986616_7.jpg'], ['2816532716942986616_8.jpg'], ['2816532716942986616_9.jpg']]","[['Blouse'], ['Tee'], ['Shorts'], ['Jacket'], ['Dress'], ['Skirt'], ['Sweater'], ['Dress'], ['Tee'], ['Skirt']]"
63,2818698989294581239,"[['2022-04-17_22-38-45_UTC_2.jpg'], ['2818698989294581239_1.jpg']]","[['Skirt'], ['Skirt']]"
64,2818707041376570478,"[['2022-04-17_22-54-45_UTC_2.jpg'], ['2818707041376570478_1.jpg']]","[['Jacket'], ['Shorts']]"
65,2818707830694232052,"[['2022-04-17_22-56-19_UTC_2.jpg'], ['2818707830694232052_1.jpg']]","[['Tee'], ['Tee']]"
66,2831583364470560714,"[['2022-05-05_17-17-42_UTC_3.jpg'], ['2831583364470560714_1.jpg'], ['2831583364470560714_2.jpg']]","[['Jeans'], ['Skirt'], ['Jeans']]"
67,2833857126012010980,"[['2022-05-08_20-35-16_UTC_5.jpg'], ['2833857126012010980_1.jpg'], ['2833857126012010980_2.jpg'], ['2833857126012010980_3.jpg'], ['2833857126012010980_4.jpg']]","[['Blouse'], ['Shorts'], ['Jeans'], ['Tee'], ['Skirt']]"
68,2839295274344150071,[['2839295274344150071.jpg']],[['Blouse']]
69,2840552574562660769,"[['2022-05-18_02-17-56_UTC_3.jpg'], ['2840552574562660769_1.jpg'], ['2840552574562660769_2.jpg']]","[['Jacket'], ['Shorts'], ['Jeans']]"
70,2841864049202208711,"[['2022-05-19_21-43-36_UTC_2.jpg'], ['2841864049202208711_1.jpg']]","[['Shorts'], ['Skirt']]"
71,2842510185373911482,"[['2022-05-20_19-07-21_UTC_2.jpg'], ['2842510185373911482_1.jpg']]","[['Tee'], ['Jacket']]"
72,2845954713469061537,"[['2022-05-25_13-11-01_UTC_3.jpg'], ['2845954713469061537_1.jpg'], ['2845954713469061537_2.jpg']]","[['Jeans'], ['Jacket'], ['Jeans']]"
73,2849968118111056833,[['2849968118111056833.jpg']],[['Jeans']]
74,2856897357067054717,"[['2022-06-09_15-32-05_UTC_5.jpg'], ['2856897357067054717_1.jpg'], ['2856897357067054717_2.jpg'], ['2856897357067054717_3.jpg'], ['2856897357067054717_4.jpg']]","[['Skirt'], ['Tee'], ['Sweater'], ['Skirt'], ['Jacket']]"
75,2857607601345896286,"[['2022-06-10_15-03-13_UTC_6.jpg'], ['2857607601345896286_1.jpg'], ['2857607601345896286_2.jpg'], ['2857607601345896286_3.jpg'], ['2857607601345896286_4.jpg'], ['2857607601345896286_5.jpg']]","[['Shorts'], ['Shorts'], ['Top'], ['Dress'], ['Tee'], ['Skirt']]"
76,2868516851421219014,[['2868516851421219014.jpg']],[['Shorts']]
77,2872954188066079935,"[['2022-07-01_19-14-09_UTC_8.jpg'], ['2872954188066079935_1.jpg'], ['2872954188066079935_2.jpg'], ['2872954188066079935_3.jpg'], ['2872954188066079935_4.jpg'], ['2872954188066079935_5.jpg'], ['2872954188066079935_6.jpg'], ['2872954188066079935_7.jpg']]","[['Dress'], ['Tee'], ['Tee'], ['Jacket'], ['Blouse'], ['Skirt'], ['Shorts'], ['Tee']]"
78,2890346010664836105,"[['2022-07-25_19-08-36_UTC_3.jpg'], ['2890346010664836105_1.jpg'], ['2890346010664836105_2.jpg']]","[['Tee'], ['Tee'], ['Top']]"
79,2890502925853057321,"[['2022-07-26_00-20-21_UTC_4.jpg'], ['2890502925853057321_1.jpg'], ['2890502925853057321_2.jpg'], ['2890502925853057321_3.jpg']]","[['Shorts'], ['Blouse'], ['Jacket'], ['Top']]"
80,2891834553602059295,"[['2022-07-27_20-26-04_UTC_6.jpg'], ['2891834553602059295_1.jpg'], ['2891834553602059295_2.jpg'], ['2891834553602059295_3.jpg'], ['2891834553602059295_4.jpg'], ['2891834553602059295_5.jpg']]","[['Shorts'], ['Tee'], ['Tee'], ['Blouse'], ['Blouse'], ['Jacket']]"
81,2891894901331768145,"[['2022-07-27_22-25-58_UTC_3.jpg'], ['2891894901331768145_1.jpg'], ['2891894901331768145_2.jpg']]","[['Top'], ['Jeans'], ['Dress']]"
82,2895662441980532372,"[['2022-08-02_03-11-24_UTC_2.jpg'], ['2895662441980532372_1.jpg']]","[['Blouse'], ['Dress']]"
83,2896341053172029017,"[['2022-08-03_01-39-40_UTC_2.jpg'], ['2896341053172029017_1.jpg']]","[['Jacket'], ['Top']]"
84,2898431068236382166,[['2898431068236382166.jpg']],[['Tee']]
85,2898936789923179931,[['2898936789923179931.jpg']],[['Jacket']]
86,2907193066347741034,"[['2022-08-18_01-00-41_UTC_5.jpg'], ['2907193066347741034_1.jpg'], ['2907193066347741034_2.jpg'], ['2907193066347741034_3.jpg'], ['2907193066347741034_4.jpg']]","[['Blouse'], ['Blouse'], ['Dress'], ['Shorts'], ['Sweater']]"
87,2908605235008905410,"[['2022-08-19_23-46-25_UTC_9.jpg'], ['2908605235008905410_1.jpg'], ['2908605235008905410_2.jpg'], ['2908605235008905410_3.jpg'], ['2908605235008905410_4.jpg'], ['2908605235008905410_5.jpg'], ['2908605235008905410_6.jpg'], ['2908605235008905410_7.jpg'], ['2908605235008905410_8.jpg']]","[['Jeans'], ['Shorts'], ['Dress'], ['Top'], ['Sweater'], ['Tee'], ['Tee'], ['Jacket'], ['Dress']]"
88,2913244455613085392,[['2913244455613085392.jpg']],[['Skirt']]
89,2915094399779039676,"[['2915094399779039676_1.jpg'], ['2915094399779039676_2.jpg'], ['2915094399779039676_3.jpg'], ['2915094399779039676_5.jpg'], ['2915094399779039676_6.jpg']]","[['Skirt'], ['Dress'], ['Tee'], ['Sweater'], ['Skirt']]"
90,2941266821072433149,"[['2022-10-04_01-19-09_UTC_6.jpg'], ['2941266821072433149_1.jpg'], ['2941266821072433149_2.jpg'], ['2941266821072433149_3.jpg'], ['2941266821072433149_4.jpg'], ['2941266821072433149_5.jpg']]","[['Tee'], ['Jacket'], ['Tee'], ['Jeans'], ['Skirt'], ['Tee']]"
91,2947705116249320591,"[['2022-10-12_22-30-54_UTC_3.jpg'], ['2947705116249320591_1.jpg'], ['2947705116249320591_2.jpg']]","[['Tee'], ['Tee'], ['Top']]"
92,2958650195420476503,"[['2022-10-28_00-56-49_UTC_9.jpg'], ['2958650195420476503_1.jpg'], ['2958650195420476503_2.jpg'], ['2958650195420476503_3.jpg'], ['2958650195420476503_4.jpg'], ['2958650195420476503_5.jpg'], ['2958650195420476503_6.jpg'], ['2958650195420476503_7.jpg'], ['2958650195420476503_8.jpg']]","[['Jeans'], ['Sweater'], ['Sweater'], ['Shorts'], ['Tee'], ['Tee'], ['Shorts'], ['Jacket'], ['Jacket']]"
93,2973099396916630544,[['2973099396916630544.jpg']],[['Blouse']]
94,2973115352560940929,"[['2022-11-16_23-56-30_UTC_3.jpg'], ['2973115352560940929_1.jpg'], ['2973115352560940929_2.jpg']]","[['Jeans'], ['Skirt'], ['Dress']]"
95,2979089229460741319,"[['2022-11-25_05-45-32_UTC_4.jpg'], ['2979089229460741319_1.jpg'], ['2979089229460741319_2.jpg'], ['2979089229460741319_3.jpg']]","[['Dress'], ['Tee'], ['Tee'], ['Jacket']]"
96,2984672574738691405,"[['2022-12-02_22-38-38_UTC_5.jpg'], ['2984672574738691405_1.jpg'], ['2984672574738691405_3.jpg'], ['2984672574738691405_4.jpg']]","[['Dress'], ['Jacket'], ['Dress'], ['Dress']]"
97,2987405466783250651,"[['2022-12-06_17-08-25_UTC_8.jpg'], ['2987405466783250651_1.jpg'], ['2987405466783250651_2.jpg'], ['2987405466783250651_3.jpg'], ['2987405466783250651_4.jpg'], ['2987405466783250651_5.jpg'], ['2987405466783250651_6.jpg'], ['2987405466783250651_7.jpg']]","[['Jacket'], ['Jeans'], ['Skirt'], ['Jacket'], ['Jacket'], ['Sweater'], ['Jacket'], ['Jacket']]"
98,2996690034750091400,"[['2022-12-19_12-35-11_UTC_5.jpg'], ['2996690034750091400_1.jpg'], ['2996690034750091400_2.jpg'], ['2996690034750091400_3.jpg'], ['2996690034750091400_4.jpg']]","[['Dress'], ['Top'], ['Jacket'], ['Dress'], ['Blouse']]"
99,3002171390971203101,"[['2022-12-27_02-05-40_UTC_10.jpg'], ['3002171390971203101_1.jpg'], ['3002171390971203101_2.jpg'], ['3002171390971203101_3.jpg'], ['3002171390971203101_4.jpg'], ['3002171390971203101_6.jpg'], ['3002171390971203101_7.jpg'], ['3002171390971203101_8.jpg'], ['3002171390971203101_9.jpg']]","[['Dress'], ['Jacket'], ['Shorts'], ['Jeans'], ['Skirt'], ['Jacket'], ['Jacket'], ['Tee'], ['Tee']]"
100,3011400288895810953,"[['2023-01-08_19-41-50_UTC_10.jpg'], ['3011400288895810953_1.jpg'], ['3011400288895810953_2.jpg'], ['3011400288895810953_3.jpg'], ['3011400288895810953_4.jpg'], ['3011400288895810953_5.jpg'], ['3011400288895810953_6.jpg'], ['3011400288895810953_7.jpg'], ['3011400288895810953_8.jpg'], ['3011400288895810953_9.jpg']]","[['Sweater'], ['Tee'], ['Tee'], ['Jeans'], ['Tee'], ['Shorts'], ['Sweater'], ['Jeans'], ['Tee'], ['Tee']]"
101,3014521763702602081,"[['2023-01-13_03-03-39_UTC_10.jpg'], ['3014521763702602081_1.jpg'], ['3014521763702602081_2.jpg'], ['3014521763702602081_3.jpg'], ['3014521763702602081_4.jpg'], ['3014521763702602081_5.jpg'], ['3014521763702602081_6.jpg'], ['3014521763702602081_7.jpg'], ['3014521763702602081_8.jpg'], ['3014521763702602081_9.jpg']]","[['Blouse'], ['Dress'], ['Tee'], ['Sweater'], ['Tee'], ['Tee'], ['Jacket'], ['Dress'], ['Tee'], ['Shorts']]"
102,3016780790453891757,[['3016780790453891757.jpg']],[['Dress']]
103,3018666097041058492,"[['2023-01-18_20-17-42_UTC_3.jpg'], ['3018666097041058492_1.jpg'], ['3018666097041058492_2.jpg']]","[['Jacket'], ['Dress'], ['Tee']]"
104,3021795142189235304,"[['2023-01-23_03-54-33_UTC_7.jpg'], ['3021795142189235304_1.jpg'], ['3021795142189235304_2.jpg'], ['3021795142189235304_3.jpg'], ['3021795142189235304_4.jpg'], ['3021795142189235304_5.jpg']]","[['Shorts'], ['Jeans'], ['Skirt'], ['Tee'], ['Jacket'], ['Jacket']]"
105,3035904879855895026,[['3035904879855895026.jpg']],[['Skirt']]
106,3038359563027226406,"[['2023-02-15_00-25-06_UTC_2.jpg'], ['3038359563027226406_1.jpg']]","[['Dress'], ['Dress']]"
107,3045491664302229902,"[['2023-02-24_20-35-19_UTC_6.jpg'], ['3045491664302229902_1.jpg'], ['3045491664302229902_2.jpg'], ['3045491664302229902_3.jpg'], ['3045491664302229902_4.jpg'], ['3045491664302229902_5.jpg']]","[['Skirt'], ['Tee'], ['Tee'], ['Jacket'], ['Tee'], ['Sweater']]"
108,3047135689787353568,"[['2023-02-27_03-01-42_UTC_3.jpg'], ['3047135689787353568_1.jpg'], ['3047135689787353568_2.jpg']]","[['Skirt'], ['Blouse'], ['Blouse']]"
109,3053816368885542279,"[['2023-03-08_08-15-01_UTC_10.jpg'], ['3053816368885542279_1.jpg'], ['3053816368885542279_2.jpg'], ['3053816368885542279_3.jpg'], ['3053816368885542279_4.jpg'], ['3053816368885542279_5.jpg'], ['3053816368885542279_6.jpg'], ['3053816368885542279_7.jpg'], ['3053816368885542279_8.jpg'], ['3053816368885542279_9.jpg']]","[['Sweater'], ['Dress'], ['Jacket'], ['Shorts'], ['Dress'], ['Jeans'], ['Sweater'], ['Sweater'], ['Top'], ['Jacket']]"
110,3057156766285908033,"[['2023-03-12_22-51-47_UTC_10.jpg'], ['3057156766285908033_1.jpg'], ['3057156766285908033_2.jpg'], ['3057156766285908033_3.jpg'], ['3057156766285908033_4.jpg'], ['3057156766285908033_5.jpg'], ['3057156766285908033_6.jpg'], ['3057156766285908033_7.jpg'], ['3057156766285908033_8.jpg'], ['3057156766285908033_9.jpg']]","[['Blouse'], ['Top'], ['Dress'], ['Sweater'], ['Jeans'], ['Dress'], ['Shorts'], ['Jacket'], ['Top'], ['Dress']]"
111,3061503646213888754,"[['2023-03-18_22-48-16_UTC_5.jpg'], ['3061503646213888754_1.jpg'], ['3061503646213888754_2.jpg'], ['3061503646213888754_3.jpg'], ['3061503646213888754_4.jpg']]","[['Jacket'], ['Blouse'], ['Jacket'], ['Tee'], ['Shorts']]"
112,3068504349324346498,[['3068504349324346498.jpg']],[['Skirt']]
113,3070170251592479183,"[['2023-03-30_21-47-16_UTC_6.jpg'], ['3070170251592479183_1.jpg'], ['3070170251592479183_2.jpg'], ['3070170251592479183_3.jpg'], ['3070170251592479183_4.jpg'], ['3070170251592479183_5.jpg']]","[['Skirt'], ['Tee'], ['Skirt'], ['Dress'], ['Sweater'], ['Blouse']]"
114,3072892458765283966,"[['2023-04-03_15-55-48_UTC_9.jpg'], ['3072892458765283966_1.jpg'], ['3072892458765283966_2.jpg'], ['3072892458765283966_3.jpg'], ['3072892458765283966_4.jpg'], ['3072892458765283966_5.jpg'], ['3072892458765283966_6.jpg'], ['3072892458765283966_7.jpg'], ['3072892458765283966_8.jpg']]","[['Dress'], ['Dress'], ['Dress'], ['Top'], ['Skirt'], ['Tee'], ['Skirt'], ['Tee'], ['Tee']]"
115,3085336298792671070,"[['2023-04-20_19-59-29_UTC_5.jpg'], ['3085336298792671070_1.jpg'], ['3085336298792671070_3.jpg'], ['3085336298792671070_4.jpg']]","[['Jacket'], ['Dress'], ['Shorts'], ['Skirt']]"
116,3086094310297739690,[['3086094310297739690.jpg']],[['Jacket']]
117,3087613175670435635,"[['2023-04-23_23-23-14_UTC_2.jpg'], ['3087613175670435635_1.jpg']]","[['Tee'], ['Jacket']]"
118,3087614393385761175,"[['2023-04-23_23-25-39_UTC_4.jpg'], ['3087614393385761175_1.jpg'], ['3087614393385761175_2.jpg'], ['3087614393385761175_3.jpg']]","[['Blouse'], ['Skirt'], ['Skirt'], ['Skirt']]"
119,3091884132715011677,"[['2023-04-29_20-48-52_UTC_8.jpg'], ['3091884132715011677_1.jpg'], ['3091884132715011677_2.jpg'], ['3091884132715011677_3.jpg'], ['3091884132715011677_4.jpg'], ['3091884132715011677_5.jpg'], ['3091884132715011677_6.jpg'], ['3091884132715011677_7.jpg']]","[['Shorts'], ['Tee'], ['Shorts'], ['Jeans'], ['Shorts'], ['Skirt'], ['Sweater'], ['Tee']]"
120,3092844330418850501,"[['2023-05-01_04-36-37_UTC_3.jpg'], ['3092844330418850501_1.jpg'], ['3092844330418850501_2.jpg']]","[['Jacket'], ['Top'], ['Jacket']]"
121,3102719945786901580,"[['2023-05-14_19-37-42_UTC_2.jpg'], ['3102719945786901580_1.jpg']]","[['Blouse'], ['Blouse']]"
122,3105838418277546891,"[['2023-05-19_02-53-33_UTC_10.jpg'], ['3105838418277546891_1.jpg'], ['3105838418277546891_3.jpg'], ['3105838418277546891_4.jpg'], ['3105838418277546891_5.jpg'], ['3105838418277546891_6.jpg'], ['3105838418277546891_7.jpg'], ['3105838418277546891_8.jpg'], ['3105838418277546891_9.jpg']]","[['Skirt'], ['Sweater'], ['Tee'], ['Sweater'], ['Jacket'], ['Tee'], ['Dress'], ['Jacket'], ['Jacket']]"
123,3111408193522511451,"[['2023-05-26_19-19-41_UTC_4.jpg'], ['3111408193522511451_1.jpg'], ['3111408193522511451_2.jpg'], ['3111408193522511451_3.jpg']]","[['Jeans'], ['Jeans'], ['Jacket'], ['Jeans']]"
