,carpeta_numero,nombre_imagen,prediccion
324,2531070630260178234,"[['2021-03-17_02-12-33_UTC_4.jpg'], ['2531070630260178234_1.jpg'], ['2531070630260178234_2.jpg'], ['2531070630260178234_3.jpg']]","[['Dress'], ['Dress'], ['Dress'], ['Dress']]"
325,2532520277226877687,"[['2021-03-19_02-12-44_UTC_4.jpg'], ['2532520277226877687_1.jpg'], ['2532520277226877687_2.jpg'], ['2532520277226877687_3.jpg']]","[['Skirt'], ['Dress'], ['Tee'], ['Dress']]"
326,2534021366023662567,[['2534021366023662567.jpg']],[['Skirt']]
327,2534651377478958134,[['2534651377478958134.jpg']],[['Blouse']]
328,2535411475331543318,[['2535411475331543318.jpg']],[['Shorts']]
329,2536111593831544306,[['2536111593831544306.jpg']],[['Dress']]
330,2536877414325515270,[['2536877414325515270.jpg']],[['Dress']]
331,2543380139280417536,[['2543380139280417536.jpg']],[['Tee']]
332,2545560048077548808,"[['2021-04-06_02-00-26_UTC_2.jpg'], ['2545560048077548808_1.jpg']]","[['Dress'], ['Dress']]"
333,2546981264826977481,"[['2021-04-08_01-04-08_UTC_2.jpg'], ['2546981264826977481_1.jpg']]","[['Blouse'], ['Shorts']]"
334,2547753135671442000,[['2547753135671442000.jpg']],[['Dress']]
335,2548447493462718649,"[['2021-04-10_01-37-16_UTC_2.jpg'], ['2548447493462718649_1.jpg']]","[['Dress'], ['Dress']]"
336,2549906012280109686,"[['2021-04-12_01-55-05_UTC_3.jpg'], ['2549906012280109686_1.jpg'], ['2549906012280109686_2.jpg']]","[['Dress'], ['Skirt'], ['Dress']]"
337,2552850347577345034,[['2552850347577345034.jpg']],[['Dress']]
338,2553058046684500111,[['2553058046684500111.jpg']],[['Dress']]
339,2554039378923277771,"[['2021-04-17_18-47-21_UTC_3.jpg'], ['2554039378923277771_1.jpg'], ['2554039378923277771_2.jpg']]","[['Dress'], ['Dress'], ['Dress']]"
340,2554982866737191679,"[['2021-04-19_02-01-54_UTC_2.jpg'], ['2554982866737191679_1.jpg']]","[['Shorts'], ['Dress']]"
341,2557148004823111353,[['2557148004823111353.jpg']],[['Dress']]
342,2561482277990691902,[['2561482277990691902.jpg']],[['Top']]
343,2562945390812084091,[['2562945390812084091.jpg']],[['Dress']]
344,2563621754385062235,"[['2021-05-01_00-05-49_UTC_2.jpg'], ['2563621754385062235_1.jpg']]","[['Dress'], ['Blouse']]"
345,2564387940848741235,"[['2021-05-02_01-28-06_UTC_3.jpg'], ['2564387940848741235_1.jpg'], ['2564387940848741235_2.jpg']]","[['Dress'], ['Dress'], ['Dress']]"
346,2568786318105931676,[['2568786318105931676.jpg']],[['Dress']]
347,2569490220564583674,"[['2021-05-09_02-25-25_UTC_4.jpg'], ['2569490220564583674_1.jpg'], ['2569490220564583674_2.jpg'], ['2569490220564583674_3.jpg']]","[['Jacket'], ['Jacket'], ['Dress'], ['Jacket']]"
348,2570212016074945279,[['2570212016074945279.jpg']],[['Dress']]
349,2573887416521092201,[['2573887416521092201.jpg']],[['Dress']]
350,2573894069869962716,[['2573894069869962716.jpg']],[['Dress']]
351,2575581329174698463,[['2575581329174698463.jpg']],[['Dress']]
352,2575888503172042444,[['2575888503172042444.jpg']],[['Sweater']]
353,2576726322845239077,[['2576726322845239077.jpg']],[['Jacket']]
354,2577470543571183226,[['2577470543571183226.jpg']],[['Blouse']]
355,2578155903733050703,[['2578155903733050703.jpg']],[['Dress']]
356,2579627348707483535,[['2579627348707483535.jpg']],[['Skirt']]
357,2579898745241327424,[['2579898745241327424.jpg']],[['Dress']]
358,2580339789963585871,[['2580339789963585871.jpg']],[['Jacket']]
359,2582541290551169554,[['2582541290551169554.jpg']],[['Tee']]
360,2586475142399252375,[['2586475142399252375.jpg']],[['Dress']]
361,2586850671111698323,[['2586850671111698323.jpg']],[['Dress']]
362,2587179075350402089,[['2587179075350402089.jpg']],[['Blouse']]
363,2587536182922747664,[['2587536182922747664.jpg']],[['Top']]
364,2588290593534187023,[['2588290593534187023.jpg']],[['Blouse']]
365,2589034546302554100,[['2589034546302554100.jpg']],[['Blouse']]
366,2589744071619981236,[['2589744071619981236.jpg']],[['Dress']]
367,2591243933498948313,[['2591243933498948313.jpg']],[['Skirt']]
368,2591961309328696273,[['2591961309328696273.jpg']],[['Dress']]
369,2593737219006477821,[['2593737219006477821.jpg']],[['Sweater']]
370,2594090432444294275,[['2594090432444294275.jpg']],[['Dress']]
371,2596940410346880534,"[['2021-06-15_23-24-03_UTC_4.jpg'], ['2596940410346880534_1.jpg'], ['2596940410346880534_2.jpg'], ['2596940410346880534_3.jpg']]","[['Dress'], ['Skirt'], ['Blouse'], ['Dress']]"
372,2596962916277490528,[['2596962916277490528.jpg']],[['Dress']]
373,2596986825437737522,"[['2021-06-16_00-56-16_UTC_3.jpg'], ['2596986825437737522_1.jpg'], ['2596986825437737522_2.jpg']]","[['Dress'], ['Skirt'], ['Dress']]"
374,2597699331655442307,[['2597699331655442307.jpg']],[['Dress']]
375,2597724011560779477,[['2597724011560779477.jpg']],[['Dress']]
376,2598278402810340067,[['2598278402810340067.jpg']],[['Tee']]
377,2600570496186942516,"[['2021-06-20_23-36-22_UTC_2.jpg'], ['2600570496186942516_1.jpg']]","[['Dress'], ['Dress']]"
378,2601369942323787622,[['2601369942323787622.jpg']],[['Skirt']]
379,2607882069071023352,[['2607882069071023352.jpg']],[['Blouse']]
380,2609361253853059814,"[['2021-07-03_02-42-02_UTC_2.jpg'], ['2609361253853059814_1.jpg']]","[['Dress'], ['Dress']]"
381,2615818068115818050,[['2615818068115818050.jpg']],[['Blouse']]
382,2617059355037004611,"[['2021-07-13_17-36-48_UTC_2.jpg'], ['2617059355037004611_1.jpg']]","[['Jacket'], ['Blouse']]"
383,2617309001252466311,[['2021-07-14_01-52-48_UTC_2.jpg']],[['Dress']]
384,2620129404337389349,[['2620129404337389349.jpg']],[['Dress']]
385,2621645331180747652,[['2621645331180747652.jpg']],[['Jeans']]
386,2622390296873663969,"[['2021-07-21_02-08-25_UTC_2.jpg'], ['2622390296873663969_1.jpg']]","[['Dress'], ['Dress']]"
387,2624584110518395067,[['2624584110518395067.jpg']],[['Dress']]
388,2625238981697449109,[['2625238981697449109.jpg']],[['Blouse']]
389,2628143390659989622,[['2628143390659989622.jpg']],[['Dress']]
390,2633808978891911908,[['2633808978891911908.jpg']],[['Blouse']]
391,2634703913209926347,[['2634703913209926347.jpg']],[['Dress']]
392,2635218826502244126,[['2635218826502244126.jpg']],[['Blouse']]
393,2636114248615840561,[['2636114248615840561.jpg']],[['Dress']]
394,2636917969404622766,[['2636917969404622766.jpg']],[['Jeans']]
395,2637596199677606175,[['2637596199677606175.jpg']],[['Dress']]
396,2638324652488164917,[['2638324652488164917.jpg']],[['Dress']]
397,2643384969048046326,"[['2021-08-19_01-21-05_UTC_2.jpg'], ['2643384969048046326_1.jpg']]","[['Top'], ['Dress']]"
398,2644159187981286633,"[['2021-08-20_02-59-19_UTC_2.jpg'], ['2644159187981286633_1.jpg']]","[['Sweater'], ['Tee']]"
399,2646033152783687101,"[['2021-08-22_17-02-33_UTC_2.jpg'], ['2646033152783687101_1.jpg']]","[['Dress'], ['Top']]"
400,2647066188797285818,[['2647066188797285818.jpg']],[['Dress']]
401,2649229822814200993,"[['2021-08-27_02-53-46_UTC_2.jpg'], ['2649229822814200993_1.jpg']]","[['Blouse'], ['Dress']]"
402,2651325401125936410,[['2651325401125936410.jpg']],[['Dress']]
403,2652043007323644151,"[['2021-08-31_00-03-04_UTC_2.jpg'], ['2652043007323644151_1.jpg']]","[['Skirt'], ['Jeans']]"
404,2654968997087704491,"[['2021-09-04_00-56-29_UTC_2.jpg'], ['2654968997087704491_1.jpg']]","[['Blouse'], ['Dress']]"
405,2663661007088701994,[['2663661007088701994.jpg']],[['Dress']]
406,2668530329162573965,[['2668530329162573965.jpg']],[['Dress']]
407,2669493949660681250,[['2669493949660681250.jpg']],[['Dress']]
408,2669775632591159138,[['2669775632591159138.jpg']],[['Blouse']]
409,2671305205183064320,"[['2021-09-26_13-53-37_UTC_10.jpg'], ['2671305205183064320_1.jpg'], ['2671305205183064320_2.jpg'], ['2671305205183064320_3.jpg'], ['2671305205183064320_4.jpg'], ['2671305205183064320_5.jpg'], ['2671305205183064320_6.jpg'], ['2671305205183064320_7.jpg'], ['2671305205183064320_8.jpg'], ['2671305205183064320_9.jpg']]","[['Shorts'], ['Jacket'], ['Jeans'], ['Dress'], ['Jacket'], ['Jeans'], ['Jeans'], ['Shorts'], ['Dress'], ['Dress']]"
410,2673777593351096748,"[['2021-09-29_23-45-49_UTC_3.jpg'], ['2673777593351096748_1.jpg'], ['2673777593351096748_2.jpg']]","[['Dress'], ['Dress'], ['Dress']]"
411,2674611360657540500,[['2674611360657540500.jpg']],[['Dress']]
412,2676720153266724910,[['2676720153266724910.jpg']],[['Dress']]
413,2678895166723904909,[['2678895166723904909.jpg']],[['Skirt']]
414,2680361503312579781,[['2680361503312579781.jpg']],[['Dress']]
415,2683923545940377059,"[['2021-10-13_23-44-00_UTC_3.jpg'], ['2683923545940377059_1.jpg'], ['2683923545940377059_2.jpg']]","[['Skirt'], ['Skirt'], ['Skirt']]"
416,2684726517769313124,"[['2021-10-15_02-19-22_UTC_3.jpg'], ['2684726517769313124_1.jpg'], ['2684726517769313124_2.jpg']]","[['Dress'], ['Dress'], ['Dress']]"
417,2687570037081790663,"[['2021-10-19_00-28-56_UTC_2.jpg'], ['2687570037081790663_1.jpg']]","[['Skirt'], ['Dress']]"
418,2688376483391824086,[['2688376483391824086.jpg']],[['Jacket']]
419,2691252176238773701,"[['2021-10-24_02-24-41_UTC_2.jpg'], ['2691252176238773701_1.jpg']]","[['Dress'], ['Blouse']]"
420,2697563999955154679,[['2697563999955154679.jpg']],[['Jacket']]
421,2703569964395567437,"[['2021-11-10_02-17-56_UTC_7.jpg'], ['2703569964395567437_1.jpg'], ['2703569964395567437_2.jpg'], ['2703569964395567437_3.jpg'], ['2703569964395567437_4.jpg'], ['2703569964395567437_5.jpg'], ['2703569964395567437_6.jpg']]","[['Jacket'], ['Blouse'], ['Blouse'], ['Dress'], ['Blouse'], ['Shorts'], ['Dress']]"
422,2703892982198076562,"[['2021-11-10_12-59-43_UTC_3.jpg'], ['2703892982198076562_1.jpg'], ['2703892982198076562_2.jpg']]","[['Dress'], ['Dress'], ['Tee']]"
423,2703894716131665949,"[['2021-11-10_13-03-09_UTC_2.jpg'], ['2703894716131665949_1.jpg']]","[['Dress'], ['Tee']]"
424,2704291990850731122,[['2704291990850731122.jpg']],[['Sweater']]
425,2711199424785599700,"[['2021-11-20_14-56-18_UTC_3.jpg'], ['2711199424785599700_1.jpg'], ['2711199424785599700_2.jpg']]","[['Dress'], ['Dress'], ['Dress']]"
426,2712983114175840818,"[['2021-11-23_02-00-11_UTC_3.jpg'], ['2712983114175840818_1.jpg'], ['2712983114175840818_2.jpg']]","[['Shorts'], ['Dress'], ['Sweater']]"
427,2716639850558464390,"[['2021-11-28_03-05-28_UTC_3.jpg'], ['2716639850558464390_1.jpg'], ['2716639850558464390_2.jpg']]","[['Tee'], ['Blouse'], ['Shorts']]"
428,2720948115230541993,"[['2021-12-04_01-45-13_UTC_4.jpg'], ['2720948115230541993_1.jpg'], ['2720948115230541993_2.jpg'], ['2720948115230541993_3.jpg']]","[['Dress'], ['Skirt'], ['Dress'], ['Blouse']]"
429,2721558055129227064,[['2721558055129227064.jpg']],[['Skirt']]
430,2722748759625045380,[['2722748759625045380.jpg']],[['Dress']]
431,2722777943953007725,[['2722777943953007725.jpg']],[['Dress']]
432,2725301790031743048,[['2725301790031743048.jpg']],[['Blouse']]
433,2725702551022643719,[['2725702551022643719.jpg']],[['Dress']]
434,2728693816018368741,[['2728693816018368741.jpg']],[['Dress']]
435,2729184946528687869,"[['2021-12-15_10-30-20_UTC_2.jpg'], ['2729184946528687869_1.jpg']]","[['Skirt'], ['Dress']]"
436,2734009805843032498,[['2734009805843032498.jpg']],[['Dress']]
437,2736136676187704298,[['2736136676187704298.jpg']],[['Jacket']]
438,2744863348621704424,[['2744863348621704424.jpg']],[['Blouse']]
439,2745521593807915844,[['2745521593807915844.jpg']],[['Dress']]
440,2746221748437846096,[['2746221748437846096.jpg']],[['Tee']]
441,2757881480227488326,[['2757881480227488326.jpg']],[['Jeans']]
442,2771712366557289038,[['2771712366557289038_1.jpg']],[['Dress']]
443,2771760438263760295,"[['2771760438263760295_1.jpg'], ['2771760438263760295_2.jpg']]","[['Dress'], ['Jeans']]"
444,2771790719905469925,"[['2022-02-12_05-20-24_UTC_2.jpg'], ['2771790719905469925_1.jpg']]","[['Dress'], ['Tee']]"
445,2772341279782448588,"[['2022-02-12_23-34-16_UTC_3.jpg'], ['2772341279782448588_1.jpg'], ['2772341279782448588_2.jpg']]","[['Skirt'], ['Jacket'], ['Dress']]"
446,2772727789101116616,"[['2022-02-13_12-22-11_UTC_3.jpg'], ['2772727789101116616_1.jpg'], ['2772727789101116616_2.jpg']]","[['Dress'], ['Top'], ['Dress']]"
447,2773463774233202241,[['2773463774233202241_1.jpg']],[['Blouse']]
448,2774436211829651377,"[['2022-02-15_20-56-31_UTC_2.jpg'], ['2774436211829651377_1.jpg']]","[['Dress'], ['Dress']]"
449,2774439286640308445,"[['2022-02-15_21-02-37_UTC_2.jpg'], ['2774439286640308445_1.jpg']]","[['Top'], ['Dress']]"
450,2775153725014350731,"[['2022-02-16_20-42-05_UTC_2.jpg'], ['2775153725014350731_1.jpg']]","[['Dress'], ['Dress']]"
451,2775926867194491425,[['2775926867194491425.jpg']],[['Dress']]
452,2781019333924930041,[['2781019333924930041.jpg']],[['Jeans']]
453,2781096332680800454,[['2781096332680800454.jpg']],[['Dress']]
454,2781134084866675045,"[['2022-02-25_02-44-00_UTC_2.jpg'], ['2781134084866675045_1.jpg']]","[['Top'], ['Jacket']]"
455,2781159248459336280,[['2781159248459336280.jpg']],[['Blouse']]
456,2782525575256250740,[['2782525575256250740.jpg']],[['Blouse']]
457,2784660683660498943,"[['2022-03-01_23-30-43_UTC_2.jpg'], ['2784660683660498943_1.jpg']]","[['Dress'], ['Blouse']]"
458,2790557925544109576,[['2790557925544109576.jpg']],[['Shorts']]
459,2794844780972259563,[['2794844780972259563.jpg']],[['Dress']]
460,2795633314368855249,"[['2022-03-17_02-51-22_UTC_2.jpg'], ['2795633314368855249_1.jpg']]","[['Dress'], ['Jacket']]"
461,2799219119289143383,[['2799219119289143383.jpg']],[['Blouse']]
462,2802403058078252430,"[['2022-03-26_11-01-39_UTC_2.jpg'], ['2802403058078252430_1.jpg']]","[['Dress'], ['Dress']]"
463,2802532064408739834,"[['2022-03-26_15-17-58_UTC_3.jpg'], ['2802532064408739834_1.jpg'], ['2802532064408739834_2.jpg']]","[['Dress'], ['Dress'], ['Dress']]"
464,2802771514050774598,[['2802771514050774598.jpg']],[['Sweater']]
465,2802799082967719291,[['2802799082967719291.jpg']],[['Dress']]
466,2803286951592977464,[['2803286951592977464.jpg']],[['Dress']]
467,2803532189788314064,[['2803532189788314064.jpg']],[['Dress']]
468,2804099389928756629,"[['2022-03-28_19-11-57_UTC_2.jpg'], ['2804099389928756629_1.jpg']]","[['Blouse'], ['Dress']]"
469,2804291035070755975,[['2804291035070755975.jpg']],[['Jacket']]
