,carpeta_numero,nombre_imagen,prediccion
136,1501855514043971402,[['1501855514043971402.jpg']],[['Dress']]
137,1501925917559040254,[['1501925917559040254.jpg']],[['Blouse']]
138,1502518780600620265,[['1502518780600620265.jpg']],[['Jacket']]
139,1502583179835317326,[['1502583179835317326.jpg']],[['Shorts']]
140,1502638902019476182,[['1502638902019476182.jpg']],[['Dress']]
141,1503256068041212391,[['1503256068041212391.jpg']],[['Dress']]
142,1503956115968199914,[['1503956115968199914.jpg']],[['Jeans']]
143,1504479928006813947,[['1504479928006813947.jpg']],[['Jeans']]
144,1506274017610069886,[['1506274017610069886.jpg']],[['Dress']]
145,1507712766214690559,[['1507712766214690559.jpg']],[['Dress']]
146,1508327719540087627,[['1508327719540087627.jpg']],[['Blouse']]
147,1508425640071583748,[['1508425640071583748.jpg']],[['Dress']]
148,1510542642143736099,[['1510542642143736099.jpg']],[['Dress']]
149,1511739758446848342,[['1511739758446848342.jpg']],[['Blouse']]
150,1511972260344113828,[['1511972260344113828.jpg']],[['Tee']]
151,1512049719148199950,[['1512049719148199950.jpg']],[['Dress']]
152,1512683551882826951,[['1512683551882826951.jpg']],[['Dress']]
153,1512788711506413568,[['1512788711506413568.jpg']],[['Blouse']]
154,1513261670243128801,[['1513261670243128801.jpg']],[['Top']]
155,1513434781190089998,[['1513434781190089998.jpg']],[['Jacket']]
156,1514121744943594434,[['1514121744943594434.jpg']],[['Dress']]
157,1514895090337700445,[['1514895090337700445.jpg']],[['Dress']]
158,1515415922256207001,[['1515415922256207001.jpg']],[['Dress']]
159,1515736344046798516,[['1515736344046798516.jpg']],[['Top']]
160,1516306747655819627,[['1516306747655819627.jpg']],[['Skirt']]
161,1516405397283194406,[['1516405397283194406.jpg']],[['Blouse']]
162,1517078151699482296,[['1517078151699482296.jpg']],[['Jeans']]
163,1518307358144362322,[['1518307358144362322.jpg']],[['Tee']]
164,1518519987144140229,[['1518519987144140229.jpg']],[['Dress']]
165,1521205536376158233,[['1521205536376158233.jpg']],[['Skirt']]
166,1521442517949506698,[['1521442517949506698.jpg']],[['Tee']]
167,1522831227769276522,[['1522831227769276522.jpg']],[['Dress']]
168,1522891273953717463,[['1522891273953717463.jpg']],[['Dress']]
169,1523386357425921603,[['1523386357425921603.jpg']],[['Skirt']]
170,1523583543887693507,[['1523583543887693507.jpg']],[['Jacket']]
171,1526262159381417066,[['1526262159381417066.jpg']],[['Blouse']]
172,1526520430881312773,[['1526520430881312773.jpg']],[['Dress']]
173,1527243681118946098,[['1527243681118946098.jpg']],[['Blouse']]
174,1527740973454333124,[['1527740973454333124.jpg']],[['Tee']]
175,1528010014718830736,[['1528010014718830736.jpg']],[['Tee']]
176,1528664660496029076,[['1528664660496029076.jpg']],[['Skirt']]
177,1529175149663519204,[['1529175149663519204.jpg']],[['Blouse']]
178,1529330222972583949,[['1529330222972583949.jpg']],[['Jacket']]
179,1530798842680627339,[['1530798842680627339.jpg']],[['Dress']]
180,1531592146728801619,[['1531592146728801619.jpg']],[['Blouse']]
181,1532980761430167431,[['1532980761430167431.jpg']],[['Jacket']]
182,1533059703692417186,[['1533059703692417186.jpg']],[['Skirt']]
183,1533513916524434959,[['1533513916524434959.jpg']],[['Skirt']]
184,1534347408447444006,[['1534347408447444006.jpg']],[['Dress']]
185,1535138924992653918,[['1535138924992653918.jpg']],[['Dress']]
186,1537362055413026167,[['1537362055413026167.jpg']],[['Dress']]
187,1537885545614501503,[['1537885545614501503.jpg']],[['Jacket']]
188,1538078798431138151,[['1538078798431138151.jpg']],[['Jacket']]
189,1538165552769378029,[['1538165552769378029.jpg']],[['Tee']]
190,1538866974414414937,[['1538866974414414937.jpg']],[['Jacket']]
191,1541744532046897429,[['1541744532046897429.jpg']],[['Dress']]
192,1542426363331149834,[['1542426363331149834.jpg']],[['Skirt']]
193,1542962274485921005,[['1542962274485921005.jpg']],[['Jeans']]
194,1543181182937567109,[['1543181182937567109.jpg']],[['Dress']]
195,1543847655745972742,[['1543847655745972742.jpg']],[['Dress']]
196,1544416331385782515,[['1544416331385782515.jpg']],[['Dress']]
197,1544693095949307611,[['1544693095949307611.jpg']],[['Jacket']]
198,1545263316510593444,[['1545263316510593444.jpg']],[['Blouse']]
199,1545327580688573725,[['1545327580688573725.jpg']],[['Dress']]
200,1546557855472816345,[['1546557855472816345.jpg']],[['Skirt']]
201,1546747060937530823,[['1546747060937530823.jpg']],[['Dress']]
202,1546838961334153666,[['1546838961334153666.jpg']],[['Dress']]
203,1548193804548303781,[['1548193804548303781.jpg']],[['Skirt']]
204,1548276295342654156,[['1548276295342654156.jpg']],[['Shorts']]
205,1548965024503839478,[['1548965024503839478.jpg']],[['Skirt']]
206,1550203563107322278,[['1550203563107322278.jpg']],[['Jacket']]
207,1551116658038026729,[['1551116658038026729.jpg']],[['Blouse']]
208,1552599754444991648,[['1552599754444991648.jpg']],[['Blouse']]
209,1553260034346716066,[['1553260034346716066.jpg']],[['Shorts']]
210,1553360317278289478,[['1553360317278289478.jpg']],[['Jacket']]
211,1553854122502853117,[['1553854122502853117.jpg']],[['Jacket']]
212,1554042479459615874,[['1554042479459615874.jpg']],[['Dress']]
213,1554720596327004363,[['1554720596327004363.jpg']],[['Dress']]
214,1554776670396712915,[['1554776670396712915.jpg']],[['Tee']]
215,1555522764910989425,[['1555522764910989425.jpg']],[['Jeans']]
216,1556986482802995949,[['1556986482802995949.jpg']],[['Blouse']]
217,1557651250425558623,[['1557651250425558623.jpg']],[['Skirt']]
218,1558351365377118892,[['1558351365377118892.jpg']],[['Sweater']]
219,1559082603616422885,[['1559082603616422885.jpg']],[['Dress']]
220,1559147379717740790,[['1559147379717740790.jpg']],[['Dress']]
221,1560580368041385319,[['1560580368041385319.jpg']],[['Tee']]
222,1561793474180476467,[['1561793474180476467.jpg']],[['Tee']]
223,1561991401221921363,[['1561991401221921363.jpg']],[['Shorts']]
224,1563418871402039343,[['1563418871402039343.jpg']],[['Blouse']]
225,1563535670999018582,[['1563535670999018582.jpg']],[['Dress']]
226,1564139238063874340,[['1564139238063874340.jpg']],[['Dress']]
227,1565673839752356775,[['1565673839752356775.jpg']],[['Dress']]
228,1566272327238136929,[['1566272327238136929.jpg']],[['Skirt']]
229,1566886151699845659,[['1566886151699845659.jpg']],[['Sweater']]
230,1567146122219955349,[['1567146122219955349.jpg']],[['Sweater']]
231,1567529078314867732,[['1567529078314867732.jpg']],[['Jeans']]
232,1567755615802993089,[['1567755615802993089.jpg']],[['Skirt']]
233,1567849058898234818,[['1567849058898234818.jpg']],[['Tee']]
234,1568321573483398450,[['1568321573483398450.jpg']],[['Jacket']]
235,1568554745965878945,[['1568554745965878945.jpg']],[['Blouse']]
236,1569222068255318132,[['1569222068255318132.jpg']],[['Dress']]
237,1569292662854257348,[['1569292662854257348.jpg']],[['Dress']]
238,1570388776416184423,[['1570388776416184423.jpg']],[['Sweater']]
239,1570756344104723213,[['1570756344104723213.jpg']],[['Sweater']]
240,1572104005563146012,[['1572104005563146012.jpg']],[['Blouse']]
241,1572149695332845069,"[['1572149695332845069.jpg'], ['2017-08-02_00-47-49_UTC.jpg']]","[['Tee'], ['Tee']]"
242,1572841446725086964,"[['1572841446725086964.jpg'], ['2017-08-02_23-42-13_UTC.jpg']]","[['Dress'], ['Dress']]"
243,1574272738930866584,"[['1574272738930866584.jpg'], ['2017-08-04_23-05-56_UTC.jpg']]","[['Dress'], ['Dress']]"
244,1574383513913703589,[['1574383513913703589.jpg']],[['Jacket']]
245,1575098292311473472,[['1575098292311473472.jpg']],[['Dress']]
246,1576567414681657941,[['1576567414681657941.jpg']],[['Jacket']]
247,1577234209016921504,[['1577234209016921504.jpg']],[['Top']]
248,1579353099851304862,[['1579353099851304862.jpg']],[['Dress']]
249,1579448985885375308,[['1579448985885375308.jpg']],[['Skirt']]
250,1582288420062758697,[['1582288420062758697.jpg']],[['Jeans']]
251,1582370846365560496,[['1582370846365560496.jpg']],[['Dress']]
252,1583026221641247617,[['1583026221641247617.jpg']],[['Dress']]
253,1583795257069236338,[['1583795257069236338.jpg']],[['Skirt']]
254,1585209921644781228,[['1585209921644781228.jpg']],[['Shorts']]
255,1585798174298981056,[['1585798174298981056.jpg']],[['Tee']]
256,1585968765249320487,[['1585968765249320487.jpg']],[['Dress']]
257,1587902151153016005,[['1587902151153016005.jpg']],[['Dress']]
258,1588857352182246969,[['1588857352182246969.jpg']],[['Sweater']]
259,1590267893546499834,[['1590267893546499834.jpg']],[['Dress']]
260,1591032426313730270,[['1591032426313730270.jpg']],[['Dress']]
261,1592402331197818914,[['1592402331197818914.jpg']],[['Blouse']]
262,1593159501183138850,[['1593159501183138850.jpg']],[['Dress']]
263,1593251738155881013,[['1593251738155881013.jpg']],[['Blouse']]
264,1593936782193291872,[['1593936782193291872.jpg']],[['Dress']]
265,1594621032710043374,[['1594621032710043374.jpg']],[['Skirt']]
266,1596045151582313674,[['1596045151582313674.jpg']],[['Jeans']]
267,1596869911971335560,[['1596869911971335560.jpg']],[['Blouse']]
268,1598305048684438822,[['1598305048684438822.jpg']],[['Skirt']]
269,1598761394781513964,[['1598761394781513964.jpg']],[['Dress']]
270,1598995662682144531,[['1598995662682144531.jpg']],[['Jacket']]
271,1599729384351925389,[['1599729384351925389.jpg']],[['Top']]
272,1600324468470635820,[['1600324468470635820.jpg']],[['Shorts']]
273,1600429508556485467,[['1600429508556485467.jpg']],[['Jacket']]
274,1600844952647958102,[['1600844952647958102.jpg']],[['Blouse']]
275,1601069646638537545,[['1601069646638537545.jpg']],[['Top']]
276,1601924637372847997,[['1601924637372847997.jpg']],[['Jacket']]
277,1602628255457638726,[['1602628255457638726.jpg']],[['Dress']]
278,1603360263007813793,[['1603360263007813793.jpg']],[['Jeans']]
279,1604086349953917963,[['1604086349953917963.jpg']],[['Jeans']]
280,1604771566326831386,[['1604771566326831386.jpg']],[['Shorts']]
281,1605411524582836974,[['1605411524582836974.jpg']],[['Jeans']]
282,1605519597796441151,[['1605519597796441151.jpg']],[['Dress']]
283,1607644367928803717,[['1607644367928803717.jpg']],[['Jacket']]
