,carpeta_numero,nombre_imagen,prediccion
79,1460520756915763017,[['1460520756915763017.jpg']],[['Blouse']]
80,1470689090143622894,[['1470689090143622894.jpg']],[['Tee']]
81,1475646198772820545,[['1475646198772820545.jpg']],[['Blouse']]
82,1480029329491648356,[['1480029329491648356.jpg']],[['Blouse']]
83,1481638505704389174,[['1481638505704389174.jpg']],[['Shorts']]
84,1485557677554700995,[['1485557677554700995.jpg']],[['Blouse']]
85,1492274123991303116,[['1492274123991303116.jpg']],[['Skirt']]
86,1492906293307787893,[['1492906293307787893.jpg']],[['Tee']]
87,1493692949341485902,"[['1493692949341485902_1.jpg'], ['2017-04-15_18-48-17_UTC_2.jpg']]","[['Shorts'], ['Skirt']]"
88,1495122447702307431,[['1495122447702307431.jpg']],[['Tee']]
89,1495290144189509553,"[['1495290144189509553_1.jpg'], ['2017-04-17_23-41-37_UTC_2.jpg']]","[['Shorts'], ['Tee']]"
90,1496045257387793354,[['1496045257387793354.jpg']],[['Shorts']]
91,1496543294908443840,[['1496543294908443840.jpg']],[['Sweater']]
92,1496763846286517210,[['1496763846286517210.jpg']],[['Dress']]
93,1497591104651910239,[['1497591104651910239.jpg']],[['Dress']]
94,1498018097407187468,[['1498018097407187468.jpg']],[['Shorts']]
95,1502952529204410863,[['1502952529204410863.jpg']],[['Jacket']]
96,1505501204280276551,[['1505501204280276551.jpg']],[['Tee']]
97,1506859093464414087,[['1506859093464414087.jpg']],[['Blouse']]
98,1507573951311558712,[['1507573951311558712.jpg']],[['Blouse']]
99,1508003112337516614,[['1508003112337516614.jpg']],[['Sweater']]
100,1508672469577058316,[['1508672469577058316.jpg']],[['Tee']]
101,1511582543568025013,[['1511582543568025013.jpg']],[['Dress']]
102,1514911639886814401,[['1514911639886814401.jpg']],[['Skirt']]
103,1519010060595731228,"[['1519010060595731228_1.jpg'], ['1519010060595731228_2.jpg'], ['2017-05-20_17-08-51_UTC_3.jpg']]","[['Shorts'], ['Shorts'], ['Shorts']]"
104,1523502343117664326,[['1523502343117664326.jpg']],[['Tee']]
105,1526995383992155816,[['1526995383992155816.jpg']],[['Skirt']]
106,1531365466608501183,[['1531365466608501183.jpg']],[['Shorts']]
107,1538769029328661806,[['1538769029328661806.jpg']],[['Tee']]
108,1539275328588019725,[['1539275328588019725.jpg']],[['Jacket']]
109,1541117759910438371,[['1541117759910438371.jpg']],[['Tee']]
110,1542414269491434163,[['1542414269491434163.jpg']],[['Dress']]
111,1549474903089162979,[['1549474903089162979.jpg']],[['Shorts']]
112,1550889115887725045,[['1550889115887725045.jpg']],[['Dress']]
113,1551954581410364575,"[['1551954581410364575_1.jpg'], ['2017-07-05_04-03-44_UTC_2.jpg']]","[['Jacket'], ['Tee']]"
114,1557371765947366970,[['1557371765947366970.jpg']],[['Dress']]
115,1566373864945157059,[['1566373864945157059.jpg']],[['Skirt']]
116,1568279421876524368,[['1568279421876524368.jpg']],[['Tee']]
117,1569150875413461806,[['1569150875413461806.jpg']],[['Tee']]
118,1571462525780791760,[['1571462525780791760.jpg']],[['Skirt']]
119,1577902013658811741,"[['1577902013658811741_1.jpg'], ['2017-08-09_23-16-39_UTC_2.jpg']]","[['Skirt'], ['Skirt']]"
120,1579300772804420965,[['1579300772804420965.jpg']],[['Jacket']]
121,1582230275113448637,[['1582230275113448637.jpg']],[['Tee']]
122,1593234446616696783,[['1593234446616696783.jpg']],[['Dress']]
123,1593933007755019111,"[['1593933007755019111_1.jpg'], ['2017-09-01_02-07-23_UTC_2.jpg']]","[['Blouse'], ['Sweater']]"
124,1598209791166180698,[['1598209791166180698.jpg']],[['Top']]
125,1598955245520780466,[['1598955245520780466.jpg']],[['Blouse']]
126,1611655978305133129,[['1611655978305133129.jpg']],[['Top']]
127,1620650371049509560,[['1620650371049509560.jpg']],[['Dress']]
128,1627248342876736718,[['1627248342876736718.jpg']],[['Shorts']]
129,1630149757886486303,[['1630149757886486303.jpg']],[['Tee']]
130,1630876081332624546,[['1630876081332624546.jpg']],[['Tee']]
131,1647360954335263577,[['1647360954335263577.jpg']],[['Jacket']]
132,1652656886081847978,[['1652656886081847978.jpg']],[['Sweater']]
133,1657755810589157913,[['1657755810589157913.jpg']],[['Skirt']]
134,1663102172944054107,[['1663102172944054107.jpg']],[['Skirt']]
135,1666483628512748395,[['1666483628512748395.jpg']],[['Skirt']]
136,1669937098242802000,[['1669937098242802000.jpg']],[['Blouse']]
