post_id,sentiment_label,prediccion
124865672847018613,4.185185185185185,[['Blouse']]
232779783269763840,2.75,[['Blouse']]
236302738247371017,3.8,[['Tee']]
466570766573357415,3.3,[['Blouse']]
705047854459112413,5.0,[['Blouse']]
710292227924936924,3.7,[['Tee']]
745903433855257189,5.0,[['Shorts']]
786808591006812394,4.041666666666667,[['Dress']]
818246782360210326,3.6666666666666665,[['Dress']]
827541480157465342,3.0,[['Dress']]
901515177905604669,4.2,[['Sweater']]
995836976536996008,4.846153846153846,[['Dress']]
997106051997223677,4.157894736842105,[['Dress']]
1004340976836135295,5.0,[['Tee']]
1303246913948977425,3.8620689655172415,[['Skirt']]
1304695625174867390,3.727272727272727,[['Jacket']]
1309607039295501969,3.7083333333333335,[['Blouse']]
1311120344455357892,4.666666666666667,[['Jeans']]
1332935749897328471,4.588235294117647,[['Jacket']]
1349599785162513080,4.404761904761905,[['Tee']]
1364888659333953099,3.8461538461538463,[['Tee']]
1387211633281874289,3.7777777777777777,[['Dress']]
1392312192150153766,4.475409836065574,[['Sweater']]
1400333199661789598,4.490909090909091,[['Jacket']]
1402466397477387307,3.877551020408163,[['Skirt']]
1435200014502450118,3.7906976744186047,[['Shorts']]
1435744399937802741,4.4,[['Skirt']]
1447964439370138040,3.829268292682927,[['Dress']]
1458799795179018508,4.095238095238095,[['Blouse']]
1461205998823214528,4.307692307692308,[['Skirt']]
1468448107716913266,4.324324324324325,[['Dress']]
1485942766504336236,4.369565217391305,[['Shorts']]
1489496680705157905,4.166666666666667,[['Skirt']]
1491670689937025815,4.531914893617022,[['Dress']]
1493034434126935784,4.086956521739131,[['Skirt']]
1493793276389238144,4.0701754385964914,[['Dress']]
1495289137254459966,4.358974358974359,[['Top']]
1496000757207299186,4.3125,[['Shorts']]
1511264634425716315,4.254237288135593,[['Jacket']]
1515569888697469603,4.319148936170213,[['Jeans']]
1516245248632055835,4.555555555555555,[['Jacket']]
1517002472681809968,4.209302325581396,[['Skirt']]
1517057822034255074,4.170731707317073,[['Shorts']]
1527192634946557559,4.246753246753247,[['Sweater']]
1530834822049906377,4.288135593220339,[['Blouse']]
1532936550706663336,4.529411764705882,[['Blouse']]
1539316919920084032,4.025,[['Shorts']]
1543808190885728302,4.416666666666667,[['Blouse']]
1546025657754189862,4.6,[['Tee']]
1546758329313212011,4.394736842105263,[['Dress']]
1548230631946978721,4.276315789473684,[['Jeans']]
1549391012522371356,4.028301886792453,[['Dress']]
1550823087905493467,4.4135135135135135,[['Jeans']]
1555190450943720005,4.386666666666667,[['Tee']]
1556215750183965778,3.890625,[['Dress']]
1560475843704650615,4.163265306122449,[['Tee']]
