post_id,sentiment_label,prediccion
706127404787215576,4.3979591836734695,[['Tee']]
726850003791949657,4.806451612903226,[['Top']]
750279570149781113,4.490196078431373,[['Dress']]
753968933316504646,4.938775510204081,[['Top']]
759494888059481892,4.418604651162791,[['Tee']]
776010417280560349,5.0,[['Skirt']]
807538745183219565,3.615384615384616,[['Tee']]
814762083097947923,4.636363636363637,[['Shorts']]
820568347983916120,3.7083333333333335,[['Sweater']]
824665416281534088,4.25,[['Tee']]
836887782612970557,4.5,[['Dress']]
840542440933994173,4.083333333333333,[['Shorts']]
849436738307927791,3.636363636363636,[['Tee']]
850755829174021293,4.285714285714286,[['Tee']]
855048732478189160,4.666666666666667,[['Tee']]
862240022336809996,4.681818181818182,[['Sweater']]
864693370637954832,4.090909090909091,[['Blouse']]
888065620615278069,4.2,[['Top']]
888125383684303990,4.615384615384615,[['Tee']]
914034438193720449,3.7058823529411766,[['Tee']]
926322274339041207,4.714285714285714,[['Dress']]
981564630516281314,3.3529411764705883,[['Blouse']]
981653988812435177,4.153846153846154,[['Blouse']]
994398301136793101,4.642857142857143,[['Dress']]
997892644107628295,4.6,[['Tee']]
1001129260787871655,4.071428571428571,[['Jacket']]
1031132668982635845,4.230769230769231,[['Jacket']]
1043108807741451542,4.8,[['Tee']]
1060065445597589407,3.875,[['Tee']]
1064866363170008643,4.538461538461538,[['Tee']]
1077191736163479148,4.777777777777778,[['Tee']]
1091979500377517975,3.5454545454545454,[['Tee']]
1093171863082937361,4.666666666666667,[['Jacket']]
1095189007350017352,4.428571428571429,[['Tee']]
1103240675752848443,4.523809523809524,[['Skirt']]
1103261991230942852,4.571428571428571,[['Blouse']]
1109025407635729513,3.863636363636364,[['Tee']]
1109775902864223713,4.866666666666666,[['Dress']]
1112389366640192538,3.4705882352941178,[['Sweater']]
1114891739174448378,4.285714285714286,[['Shorts']]
1128668386633624796,5.0,[['Tee']]
1135535524178734087,4.285714285714286,[['Shorts']]
1140193280726838478,4.806451612903226,[['Tee']]
1147925862688140783,5.0,[['Jeans']]
1150195239831645622,4.428571428571429,[['Sweater']]
1150403695465376850,5.0,[['Tee']]
1157322852018597420,4.2,[['Dress']]
1158815454723223398,4.333333333333333,[['Sweater']]
1166991228353556437,4.304347826086956,[['Sweater']]
1170650049202531556,4.333333333333333,[['Sweater']]
1174996598544051717,5.0,[['Tee']]
1178186242098114343,4.0,[['Dress']]
1182935039948795279,4.0,[['Tee']]
1185120387332222035,4.0,[['Skirt']]
1187351600906284456,3.5,[['Blouse']]
1193066743388614490,5.0,[['Dress']]
1193578649232780519,4.3125,[['Blouse']]
1195997059442978064,5.0,[['Dress']]
1202171554641915445,4.571428571428571,[['Jacket']]
1204523927121079550,4.461538461538462,[['Tee']]
1209598917394738932,5.0,[['Dress']]
1216976511123500553,3.857142857142857,[['Blouse']]
1228944561838140804,5.0,[['Blouse']]
1250074779688546121,4.3125,[['Tee']]
1280139367260578346,3.642857142857143,[['Shorts']]
1281417247999188122,5.0,[['Jeans']]
1282291872488561724,3.2,[['Skirt']]
1301821447463736933,5.0,[['Top']]
1307672499798717346,3.878787878787879,[['Shorts']]
1315378134363563665,4.333333333333333,[['Tee']]
1317795621768164742,4.2727272727272725,[['Skirt']]
1323500243644089480,4.555555555555555,[['Blouse']]
1332614817341385218,4.0625,[['Blouse']]
1340617765203772622,4.6923076923076925,[['Tee']]
1352560717731734053,5.0,[['Sweater']]
1354015712662635565,3.769230769230769,[['Dress']]
1361209903914203058,5.0,[['Tee']]
1365552553375290433,4.538461538461538,[['Shorts']]
1371270150859238402,4.2,[['Dress']]
1377057339421431093,4.636363636363637,[['Skirt']]
1377895419007102084,4.285714285714286,[['Top']]
1380470024183742898,5.0,[['Jeans']]
1384257542494755820,4.590909090909091,[['Blouse']]
1386263866380304747,4.777777777777778,[['Blouse']]
1391575511994441069,4.375,[['Top']]
1393020143202641142,4.166666666666667,[['Jacket']]
1397501671269919735,4.166666666666667,[['Tee']]
1398203117812345164,4.483870967741935,[['Sweater']]
1398709068080404748,5.0,[['Shorts']]
1402892343938209281,4.5,[['Jacket']]
1403667116066730826,5.0,[['Tee']]
1405417042232026593,4.181818181818182,[['Tee']]
1406091940919710458,4.565217391304348,[['Tee']]
1410180366694527636,4.6875,[['Sweater']]
1416372280359760972,4.8,[['Dress']]
1430508004247933525,4.0,[['Top']]
1437845865024491790,4.428571428571429,[['Blouse']]
1441682110402213168,4.5,[['Skirt']]
1442230763265090791,4.566666666666666,[['Skirt']]
1443697298051651173,4.809523809523809,[['Jeans']]
1453109677272448036,4.142857142857143,[['Tee']]
1453695189704193630,3.947368421052632,[['Top']]
1457608134313941773,4.454545454545454,[['Dress']]
1459139492203808710,4.461538461538462,"[['Jacket'], ['Top'], ['Blouse'], ['Blouse'], ['Tee']]"
1460520756915763017,4.25,[['Blouse']]
1470689090143622894,4.2631578947368425,[['Tee']]
1475646198772820545,3.769230769230769,[['Blouse']]
1480029329491648356,4.2,[['Blouse']]
1481638505704389174,3.863636363636364,[['Shorts']]
1485557677554700995,4.659090909090909,[['Blouse']]
1492274123991303116,4.085714285714285,[['Skirt']]
1492906293307787893,4.321428571428571,[['Tee']]
1493692949341485902,3.909090909090909,"[['Shorts'], ['Skirt']]"
1495122447702307431,4.333333333333333,[['Tee']]
1495290144189509553,3.863636363636364,"[['Shorts'], ['Tee']]"
1496045257387793354,4.12,[['Shorts']]
1496543294908443840,4.142857142857143,[['Sweater']]
1496763846286517210,4.473684210526316,[['Dress']]
1497591104651910239,4.5,[['Dress']]
1498018097407187468,4.888888888888889,[['Shorts']]
1502952529204410863,4.435897435897436,[['Jacket']]
1505501204280276551,4.517241379310345,[['Tee']]
1506859093464414087,4.046875,[['Blouse']]
1507573951311558712,4.178571428571429,[['Blouse']]
1508003112337516614,3.692307692307693,[['Sweater']]
1508672469577058316,4.321428571428571,[['Tee']]
1511582543568025013,4.303030303030303,[['Dress']]
1514911639886814401,4.12,[['Skirt']]
1519010060595731228,4.25,"[['Shorts'], ['Shorts'], ['Shorts']]"
1523502343117664326,4.041666666666667,[['Tee']]
1526995383992155816,3.90625,[['Skirt']]
1531365466608501183,4.363636363636363,[['Shorts']]
1538769029328661806,4.1,[['Tee']]
1539275328588019725,4.241379310344827,[['Jacket']]
