post_id,sentiment_label,prediccion
1053808238928940688,4.333333333333333,[['Jeans']]
1233604334273253257,3.967741935483871,[['Jacket']]
1244411126032977718,4.433962264150943,[['Jacket']]
1250082104616504630,3.695652173913044,[['Jacket']]
1250611310630882374,3.9166666666666665,[['Skirt']]
1250947188918144990,4.8,[['Skirt']]
1253654082686373378,3.684210526315789,[['Dress']]
1255307177698872541,4.378378378378378,[['Top']]
1258086606208585005,4.256410256410256,[['Jacket']]
1298037684598282420,3.422222222222222,[['Skirt']]
1862535601232957405,4.138686131386861,[['Skirt']]
1877109514705293431,3.522727272727273,[['Sweater']]
