mediaid,title,owner_username,date_local,mediacount,url,caption,caption_hashtags,caption_mentions,tagged_users,likes,comments,is_sponsored
3178111170389738849,,domelipa,2023-08-26_20-06-36_UTC,3,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/371367239_18397379182006764_94474975844869968_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=SSa-tDBGRKYAX96orvZ&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfDiXRooGiE8zopxElMePBuEcQdJbj-PwscCw7fdzHjwiw&oe=653EB2EE&_nc_sid=bc0c2c,🩶,[],[],[],879214,3693,False
3176854466690798884,,domelipa,2023-08-25_02-29-45_UTC,2,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/370477549_18397036306006764_7742808700846987884_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=qrgqIj_c2KcAX91nGdW&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfDTl5xvb5ubg6OckNuK87WDgjjbB-hrlZOikSLenT2CJQ&oe=653E0EF2&_nc_sid=bc0c2c,"Solo 2 días para mi cumpleaños 🤭💙 #OOTD @liverpool_mexico  @thatsitmexico 
#THATSIT! #thatsus #TodoenLiverpool","['ootd', 'thatsit', 'thatsus', 'todoenliverpool']","['liverpool_mexico', 'thatsitmexico']","['liverpool_mexico', 'thatsitmexico']",961970,9829,False
3164278858014519743,,domelipa,2023-08-07_18-04-16_UTC,6,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/366183443_18393665800006764_3282795185758723687_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ZSCA5wsvrcIAX9_UKEN&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfAfgVg3Gstdqu38FHTa7sTtDdLpYHVAKtYr45QS-VhzEg&oe=653D7FC5&_nc_sid=bc0c2c,muy regia dirías tu,[],[],[],996494,8100,False
3163547432415627862,,domelipa,2023-08-06_17-51-03_UTC,8,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/365642669_18393464566006764_3857476347157077006_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=DzEC-QdI5yQAX9ptqiX&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfB9ooD4TApBxaA3EEQHea2rO69syfOxNVVKzAQ7Wz0g9Q&oe=653E042D&_nc_sid=bc0c2c,Estamos listos para los @mtvmiaw ??👀🫣🫣🫣🫣,[],['mtvmiaw'],"['keniaos', 'guaynaa']",1245324,10489,False
3146857527564257105,,domelipa,2023-07-14_17-11-11_UTC,4,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/359452225_18389034556006764_8123278762728601933_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=wq8BRmAqq5YAX8_8bV0&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfCS6IYhKwXoV5ENQT82V-gRiuicsvymF-9l6ZevAyhFew&oe=653E6B54&_nc_sid=bc0c2c,tuktukkkk te amo ✨,[],[],[],874452,2164,False
3146195603629506966,,domelipa,2023-07-13_19-16-04_UTC,4,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/358688818_18388855399006764_3151423610312171107_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=ueelcPVzGG4AX9H9xry&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfCFhxVa-0wjKrDNqIhbkzkJs9Qi-9O1ON8yZ-iI3HNg3g&oe=653EB20A&_nc_sid=bc0c2c,Una vez más por Brasil🇧🇷,[],[],[],1036605,2944,False
3145406044960242544,,domelipa,2023-07-12_17-07-21_UTC,5,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/359504264_18388649557006764_2950464046490321764_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=MFLMX5416-AAX89GSLH&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfDLdS5GY1eTq6PALIzfPWC6HaezSIJMcs3BcLT16uqPOg&oe=653EC43A&_nc_sid=bc0c2c,Amo la playa y el sol ☀️ 🌊 ¿les gusta mi bikini? @liverpool_mexico @thatsitmexico #TodoenLiverpool #ThatsIt,"['todoenliverpool', 'thatsit']","['liverpool_mexico', 'thatsitmexico']",['liverpool_mexico'],1551136,3734,False
3145406044960242544,,domelipa,2023-07-12_17-07-21_UTC,5,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/359504264_18388649557006764_2950464046490321764_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=MFLMX5416-AAX8YDaVF&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfAOD7ZR4sfdIWWcnVh5gxLN54F1WqRPUun0yAXQBSs1LQ&oe=653EC43A&_nc_sid=bc0c2c,Amo la playa y el sol ☀️ 🌊 ¿les gusta mi bikini? @liverpool_mexico @thatsitmexico #TodoenLiverpool #ThatsIt,"['todoenliverpool', 'thatsit']","['liverpool_mexico', 'thatsitmexico']",['liverpool_mexico'],1551155,3734,False
3143489391091422928,,domelipa,2023-07-10_01-39-18_UTC,4,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/358557397_18388151044006764_5972314522076573681_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=24X8u_PekHMAX_iyTD9&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfA0yTmu_ZVpEDdh32LSDO420Wr8ALBwB2WpThyZI90wLg&oe=653D9042&_nc_sid=bc0c2c,raro que domi suba tantas fotos en traje de baño,[],[],[],1689905,4065,False
3142007064973663500,,domelipa,2023-07-08_00-34-11_UTC,3,https://scontent-ams2-1.cdninstagram.com/v/t39.30808-6/358443258_18387698047006764_1578836668473433792_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=5L7OIE34FfcAX_wnBas&edm=APU89FAAAAAA&ccb=7-5&oh=00_AfBnoK31USlD9SpWy2ihxkfcGdj2p28HtQRSp48y2p7bEQ&oe=653DC019&_nc_sid=bc0c2c,"🖤 @theofficialpandora #FromThailandWithLove
#PandoraSquad23 #PandoraTakesThailand","['fromthailandwithlove', 'pandorasquad23', 'pandoratakesthailand']",['theofficialpandora'],['theofficialpandora'],1334225,2771,False
