mediaid,title,owner_username,date_local,mediacount,url,caption,caption_hashtags,caption_mentions,tagged_users,likes,comments,is_sponsored
3049229609438675714,,belenegri,2023-03-02_00-21-57_UTC,3,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/334185902_144349261554388_7294072526162896041_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=G13DMWqwTP8AX9X8IB-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB-8kc13IXgiUrGaZZDOcATmn17fchnLehHHmvRvwlRRg&oe=653D7F75&_nc_sid=bc0c2c,Aki siendo una bad bitshhh,[],[],['ameliestudio__'],290882,458,False
3043394140025552196,,belenegri,2023-02-21_23-07-54_UTC,3,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/332345857_3423638821253766_1842375354198659613_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=aTNXjN8R2KMAX88KRhZ&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDq1kYWVWaE1yr4cf2VTxfKmz7wZ4QTxlLdX7jXO6HTmg&oe=653C9514&_nc_sid=bc0c2c,Atentamente tu wacha,[],[],['eh_mkp'],498026,828,False
3033310167731097415,,belenegri,2023-02-08_01-12-51_UTC,1,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/329484914_716841726823664_4224993349450941147_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTI1eDE0MDYuc2RyIn0&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=f3r7o-aovMQAX-4jOg2&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzAzMzMxMDE2NzczMTA5NzQxNQ%3D%3D.2-ccb7-5&oh=00_AfCgaDq5bHxXLno74X18WOWjdYTA9Laua40QLhrAgCCfrw&oe=653C0267&_nc_sid=fc8dfb,🍷🖤🐈‍⬛,[],[],[],545267,1213,False
3014452222620827516,,belenegri,2023-01-13_00-45-29_UTC,6,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/324552873_751334415906521_8113584374248998975_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=qxIlfpLyrXUAX8Mt2MB&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDGLcXVa6pQPEn_JKMqlDZIgq-QPZA6EzXQQwWvkbac6w&oe=653C801D&_nc_sid=bc0c2c,"No sabes cuan feliz me haces, agradezco a Dios por escucharme. 
Es muy loco pero en un momento muy negativo de mi vida, con tantas decepciones pedía por favor que alguien me viera como soy realmente y lo valorara. En ese tiempo sanando muchas cosas, apareciste tú. De una manera muy orgánica y bonita. Y es que no creo que sea casualidad que conectemos de tantas maneras, que con solo miradas nos entendemos.
Me di cuenta que no hay nada más hermoso que sentir amor sin miedo, sin ataduras e inseguridades. 
Viniste a sanar mi alma y corazón. Contigo todo es más a color. Me viste diferente. 🖤
Mirarte a los ojos con tanto amor es lo más puro que sentí en todo estos meses que estoy junto a ti. Te amo mi compañero, gracias por quitarme el miedo a amar. A seguir aprendiendo y creciendo juntos. 🌊",[],[],['tiagopzk'],1026567,3751,False
3013743854712918251,,belenegri,2023-01-12_01-18-05_UTC,3,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/324717577_1206894106621233_2738070831985890083_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=JgPurdg1s90AX-xHd4B&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB7vmm5OPjDnQ2-Ic4nki9oVGETV1zAALIgNqxtKbSkoA&oe=653C6FE7&_nc_sid=bc0c2c,🖤🌑🐈‍⬛,[],[],[],336247,499,False
3007921139717089271,,belenegri,2023-01-04_00-29-23_UTC,6,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/323544637_689538682777048_3651575270262064072_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=nrx8FK-8McIAX_KbEta&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAHdimNF7nxi7ygQ4AOTZPJciotxdCDzUekJjX0b2DS3g&oe=653C8509&_nc_sid=bc0c2c,🖤🌹,[],[],['veropacheco__'],299292,506,False
2999186525167180261,,belenegri,2022-12-22_23-15-16_UTC,5,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/321179224_1358311954940945_826369684709333504_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=AvesBbMuC5gAX-AM1nP&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD9PQo4WzMbCoGGSZC5pVJsYn6SfINkcnJdghfC-0AOSA&oe=653D35E1&_nc_sid=bc0c2c,🖤🖤parachute soon,[],[],['kingofthekongo'],483692,560,False
2962320731219745364,,belenegri,2022-11-02_02-29-31_UTC,2,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/313350920_172520248764618_6299794583373773633_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=9PL1U3GgRxYAX87eY_L&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCW6nVA9LSkPGt_dFpu23Ga8RsmualzrPoM31YRqR2EJQ&oe=653CF2CF&_nc_sid=bc0c2c,Keondaaaaa💚,[],[],[],253297,396,False
2960080687328365148,,belenegri,2022-10-30_00-18-57_UTC,3,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/313071849_1370771740133336_6302977854069479294_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=i6vblBP3XfQAX9Mb_Xn&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDkVlUG-hEg0jtBfSmPvKEQjuRx0dy7povgTS7TvhSCYg&oe=653DB73F&_nc_sid=bc0c2c,@hmnalns 💍,[],['hmnalns'],['hmnalns'],317135,410,False
2952077875720795007,,belenegri,2022-10-18_23-18-47_UTC,4,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-15/311805620_816969679428976_8782564792568202639_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=kCS5U3p50HYAX-8luyS&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAy3_0VCzonHE62aHqeH_5KY47_TDynPtz8UyF4q9m9EA&oe=653BE6BC&_nc_sid=bc0c2c,@hmnalns 🖤,[],['hmnalns'],['hmnalns'],581910,1536,False
