post_id,sentiment_label,prediccion,date_local,likes,comments,textura
1992342037489222815,4.258928571428571,[['Tee']],2019-03-04_18-55-00_UTC,37222,291,[[['print']]]
2003233925855191920,4.465116279069767,[['Jacket']],2019-03-19_19-35-14_UTC,36021,135,[[['print']]]
2003943843449270513,4.338709677419355,[['Sweater']],2019-03-20_19-05-43_UTC,45028,192,[[['print']]]
2004516817233744939,4.764705882352941,[['Dress']],2019-03-21_14-04-07_UTC,30403,88,[[['print']]]
2005394688544014190,4.582781456953643,"[['Dress'], ['Dress'], ['Shorts']]",2019-03-22_19-08-17_UTC,43883,153,"[[['print']], [['floral', 'print']], [['floral', 'print']]]"
2006827042143526136,4.275303643724697,[['Dress']],2019-03-24_18-34-07_UTC,63376,295,"[[['floral', 'print']]]"
2007591289505152150,4.300813008130081,[['Skirt']],2019-03-25_19-52-33_UTC,22639,125,"[[['floral', 'print']]]"
2017738339844559121,3.702564102564103,[['Tee']],2019-04-08_19-52-55_UTC,53237,230,"[[['floral', 'print']]]"
2018425702518332124,4.158536585365853,[['Top']],2019-04-09_18-38-35_UTC,15820,92,"[[['floral', 'print']]]"
2022056028045899644,4.437229437229437,"[['Blouse'], ['Tee']]",2019-04-14_18-51-24_UTC,48290,243,"[[['floral']], [['print']]]"
2029345427825878598,4.259634888438134,[['Dress']],2019-04-24_20-14-08_UTC,78814,531,[[['print']]]
2035066498822688863,4.189873417721519,[['Blouse']],2019-05-02_17-40-53_UTC,20855,86,[[['floral']]]
2036517253093989354,4.582608695652174,[['Tee']],2019-05-04_17-43-16_UTC,39665,122,"[[['floral', 'print']]]"
2037275716258602053,4.507462686567164,[['Jacket']],2019-05-05_18-50-12_UTC,25735,73,"[[['floral', 'print']]]"
2038712951801593415,4.506756756756757,[['Sweater']],2019-05-07_18-25-44_UTC,28168,155,"[[['floral', 'print']]]"
2042379885432763401,4.322222222222222,[['Tee']],2019-05-12_19-51-16_UTC,30372,97,[[['floral']]]
2048129753917122443,3.908450704225352,[['Sweater']],2019-05-20_18-15-14_UTC,27228,166,"[[['floral', 'print']]]"
2049564575805971945,3.583333333333333,[['Blouse']],2019-05-22_17-45-58_UTC,35112,179,"[[['floral', 'print']]]"
2053270401062127563,4.112244897959184,[['Sweater']],2019-05-27_20-28-47_UTC,21622,100,"[[['floral', 'print']]]"
2054651066567310036,4.817589576547231,[['Shorts']],2019-05-29_18-11-55_UTC,44090,632,[[['print']]]
2059741672972937505,4.339622641509434,[['Shorts']],2019-06-05_18-46-03_UTC,24005,167,"[[['floral', 'print']]]"
2066261952432351732,3.814432989690722,[['Jacket']],2019-06-14_18-40-41_UTC,21692,105,"[[['floral', 'print']]]"
2068435252650554098,4.245762711864407,[['Jacket']],2019-06-17_18-38-38_UTC,37699,137,[[['print']]]
2087347220790749974,3.2679738562091503,"[['Skirt'], ['Dress'], ['Skirt']]",2019-07-13_20-53-20_UTC,63710,377,"[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
2098193883428201071,4.38728323699422,"[['Tee'], ['Tee']]",2019-07-28_20-03-43_UTC,71363,185,"[[['print']], [['print']]]"
2099646937654523299,4.03921568627451,"[['Skirt'], ['Tee'], ['Dress']]",2019-07-30_20-10-41_UTC,57752,398,"[[['print']], [['floral', 'print']], [['print']]]"
2103234241551419908,4.301960784313725,"[['Skirt'], ['Skirt']]",2019-08-04_18-58-01_UTC,41554,149,"[[['floral']], [['floral']]]"
2103234241551419908,4.301960784313725,"[['Skirt'], ['Skirt']]",2019-08-04_18-58-01_UTC,41551,149,"[[['floral']], [['floral']]]"
2108339365324093133,4.630057803468208,"[['Jacket'], ['Dress']]",2019-08-11_20-00-59_UTC,42342,183,"[[['floral', 'print']], [['floral', 'print']]]"
2112653963380729976,4.605080831408776,[['Tee']],2019-08-17_18-53-19_UTC,45239,454,[[['print']]]
2115560460544675981,3.951923076923077,"[['Shorts'], ['Dress']]",2019-08-21_19-08-01_UTC,31182,132,"[[['floral', 'print']], [['floral', 'print']]]"
2126426914836181521,4.524904214559387,"[['Dress'], ['Dress']]",2019-09-05_18-57-43_UTC,33349,286,"[[['floral']], [['print']]]"
2129330129711839879,4.279411764705882,[['Tee']],2019-09-09_19-05-53_UTC,29111,74,[[['print']]]
2133701111253666693,4.291617473435656,"[['Shorts'], ['Tee']]",2019-09-15_19-50-15_UTC,79271,1791,"[[['print']], [['floral', 'print']]]"
2135157900415469799,4.36551724137931,[['Blouse']],2019-09-17_20-04-38_UTC,32725,325,"[[['floral', 'print']]]"
2140938574141371181,4.39751552795031,"[['Skirt'], ['Dress']]",2019-09-25_19-29-48_UTC,91552,543,"[[['print']], [['floral']]]"
2146028643457969991,4.008172362555721,[['Sweater']],2019-10-02_20-02-51_UTC,162058,1589,"[[['floral', 'print']]]"
2149676103657205061,4.003311258278146,"[['Tee'], ['Tee']]",2019-10-07_20-49-42_UTC,44697,618,"[[['floral', 'print']], [['floral', 'print']]]"
2159035607720975853,4.267156862745098,"[['Skirt'], ['Skirt'], ['Dress']]",2019-10-20_18-45-22_UTC,69785,507,"[[['floral']], [['floral', 'print']], [['floral', 'print']]]"
2167007854410773703,3.893939393939394,[['Tee']],2019-10-31_18-44-48_UTC,35029,348,"[[['floral', 'print']]]"
2180179737616444957,4.375,"[['Blouse'], ['Tee'], ['Tee']]",2019-11-18_22-54-59_UTC,99758,949,"[[['floral']], [['print']], [['floral']]]"
2187384507691407419,4.053191489361702,[['Tee']],2019-11-28_21-29-34_UTC,83633,335,[[['print']]]
2201882633831209197,4.550335570469799,[['Sweater']],2019-12-18_21-34-46_UTC,30381,169,"[[['floral', 'print']]]"
2204689463468995225,4.544303797468355,[['Skirt']],2019-12-22_18-31-26_UTC,26634,82,[[['floral']]]
2215603669785846178,4.391046741277156,"[['Tee'], ['Tee']]",2020-01-06_19-56-01_UTC,117004,1577,"[[['floral', 'print']], [['print']]]"
2225794316182080052,4.317769130998703,"[['Jeans'], ['Dress'], ['Jacket'], ['Top']]",2020-01-20_21-23-00_UTC,72185,807,"[[['floral']], [['floral', 'print']], [['print']], [['print']]]"
2236656030088124945,3.430517711171662,[['Tee']],2020-02-04_21-03-18_UTC,79256,749,"[[['floral', 'print']]]"
2251885847704059487,4.2669172932330826,[['Tee']],2020-02-25_21-22-13_UTC,46956,287,[[['floral']]]
2262688917211905906,4.3932926829268295,[['Dress']],2020-03-11_19-06-00_UTC,92209,355,[[['print']]]
2293130178481592568,4.34739560912613,"[['Dress'], ['Dress']]",2020-04-22_19-07-21_UTC,114355,2349,"[[['floral']], [['floral']]]"
2303274275712230438,4.529109589041096,[['Sweater']],2020-05-06_19-01-51_UTC,79454,530,"[[['floral', 'print']]]"
2322168075662858226,4.6352128883774455,[['Blouse']],2020-06-01_20-40-28_UTC,69068,930,[[['print']]]
2343887443706316923,4.247582205029014,"[['Skirt'], ['Sweater'], ['Tee']]",2020-07-01_19-52-58_UTC,124224,557,"[[['print']], [['floral', 'print']], [['floral', 'print']]]"
2345328800337838542,4.42330383480826,"[['Dress'], ['Blouse']]",2020-07-03_19-36-41_UTC,160823,734,"[[['floral', 'print']], [['floral', 'print']]]"
2347515929545326385,4.092618384401114,[['Blouse']],2020-07-06_20-02-07_UTC,192577,1867,"[[['floral', 'print']]]"
2351169864365557682,4.453222453222454,"[['Jeans'], ['Blouse']]",2020-07-11_21-01-50_UTC,109114,500,"[[['floral', 'print']], [['print']]]"
2354000961651024371,4.490909090909091,[['Sweater']],2020-07-15_18-46-43_UTC,48029,124,"[[['floral', 'print']]]"
2369199416979396163,4.238916256157635,"[['Dress'], ['Blouse'], ['Blouse']]",2020-08-05_18-03-21_UTC,97196,851,"[[['floral']], [['floral']], [['floral', 'print']]]"
2377941341311941574,4.654135338345864,"[['Jeans'], ['Shorts']]",2020-08-17_19-31-59_UTC,117815,688,"[[['floral', 'print']], [['floral', 'print']]]"
2388807222543793364,4.08080808080808,"[['Tee'], ['Blouse']]",2020-09-01_19-20-33_UTC,40248,113,"[[['print']], [['floral', 'print']]]"
2389530534446191141,4.6277915632754345,[['Shorts']],2020-09-02_19-17-39_UTC,67919,444,[[['floral']]]
2394666347891144855,3.9705159705159705,"[['Dress'], ['Tee']]",2020-09-09_21-21-35_UTC,83461,419,"[[['print']], [['floral']]]"
2398935489414430653,4.677966101694915,"[['Dress'], ['Tee']]",2020-09-15_18-43-37_UTC,61732,182,"[[['print']], [['graphic']]]"
2404064534141729837,4.651515151515151,"[['Jacket'], ['Shorts']]",2020-09-22_20-34-06_UTC,70713,274,"[[['print']], [['print']]]"
2408279748139772120,4.445422535211268,[['Sweater']],2020-09-28_16-08-59_UTC,113599,603,[[['print']]]
2408780414255646922,3.919431279620853,[['Blouse']],2020-09-29_08-43-43_UTC,51909,307,"[[['floral', 'print']]]"
2421399644557757055,4.531914893617022,[['Jacket']],2020-10-16_18-35-53_UTC,40502,150,"[[['floral', 'print']]]"
2443867022595797630,3.320388349514563,[['Blouse']],2020-11-16_18-34-33_UTC,31455,108,[[['floral']]]
