post_id,sentiment_label,textura
1832132554536677308,4.237020316027088,[[['floral']]]
1833652795909465876,3.038076152304609,"[[['print']], [['print']]]"
1835781790402624115,3.877659574468085,[[['print']]]
1837225294718004760,4.103207810320781,"[[['floral']], [['floral']]]"
1841553864824013375,3.827586206896552,[[['print']]]
1842330120486149889,3.190615835777126,"[[['print']], [['floral', 'print']]]"
1844455031178599424,4.015968063872256,[[['print']]]
1845921078922520445,3.3696969696969696,"[[['floral', 'print']]]"
1850270369769123816,4.168949771689498,"[[['floral', 'print']]]"
1852434924587864721,3.7845117845117846,[[['print']]]
1855366259093682192,3.015432098765432,"[[['floral', 'print']], [['floral', 'print']]]"
1858228253450724885,3.5689655172413794,[[['print']]]
1859691970798347239,4.441340782122905,"[[['floral', 'print']], [['floral', 'print']]]"
1860516411279226637,4.195121951219512,[[['print']]]
1860846593600920043,4.055666003976143,"[[['floral', 'print']], [['floral']], [['floral']]]"
1862646105364527838,4.610354223433243,"[[['graphic']], [['floral']]]"
1863371377585052272,4.439252336448599,[[['floral']]]
1865468314583835865,4.235294117647059,"[[['floral', 'print']]]"
1867634900166137004,3.8420398009950247,[[['floral']]]
1868474767280290991,3.721830985915493,[[['print']]]
1873447007056316378,4.395604395604396,"[[['floral', 'print']]]"
1874985175203333640,4.131578947368421,"[[['floral', 'print']]]"
1877106236413836571,4.446428571428571,[[['floral']]]
1877833709266962801,4.213917525773196,[[['print']]]
1880753121045391859,4.168067226890757,[[['floral']]]
1882219152020385411,3.94488188976378,[[['floral']]]
1882934415925771187,3.6462585034013606,[[['floral']]]
1883643629681883626,3.978328173374613,"[[['floral', 'print']]]"
1884387941533116586,4.204081632653061,"[[['floral', 'print']]]"
1887216211362357392,4.543509272467903,"[[['floral', 'print']]]"
1895194364403955650,4.274590163934426,[[['print']]]
1896717858409108922,4.173228346456693,"[[['floral', 'print']]]"
1898851926022046576,3.923076923076923,[[['floral']]]
1899578479316202987,3.380434782608696,[[['print']]]
1900330754531916108,4.10625,[[['print']]]
1903966225531030563,4.906109324758843,"[[['floral', 'print']]]"
1907558523107827229,3.3006134969325154,"[[['floral', 'print']]]"
1918467646674697793,4.422101449275362,[[['print']]]
1921322139007196081,4.175531914893617,[[['floral']]]
1932909873815530620,3.89010989010989,[[['floral']]]
1935132013373639295,4.339366515837104,[[['print']]]
1946714799087769797,4.75,"[[['floral', 'print']]]"
1951074591474216440,4.344827586206897,"[[['floral', 'print']]]"
1951797798066023279,3.972568578553616,"[[['floral', 'print']]]"
1954703108241892383,3.580952380952381,[[['floral']]]
1958298385133793591,4.158908507223114,"[[['floral', 'print']]]"
1962680101550048384,4.287650602409639,"[[['floral', 'print']]]"
1964808346756149910,4.348101265822785,[[['floral']]]
1965539713718501479,4.336614173228346,"[[['floral', 'print']]]"
1966978653271177866,3.7461139896373057,"[[['floral']], [['floral']]]"
1980100540029449191,4.147186147186147,"[[['floral', 'print']]]"
1992342037489222815,4.258928571428571,[[['print']]]
2003233925855191920,4.465116279069767,[[['print']]]
2003943843449270513,4.338709677419355,[[['print']]]
2004516817233744939,4.764705882352941,[[['print']]]
2005394688544014190,4.582781456953643,"[[['print']], [['floral', 'print']], [['floral', 'print']]]"
2006827042143526136,4.275303643724697,"[[['floral', 'print']]]"
2007591289505152150,4.300813008130081,"[[['floral', 'print']]]"
2017738339844559121,3.702564102564103,"[[['floral', 'print']]]"
2018425702518332124,4.158536585365853,"[[['floral', 'print']]]"
2022056028045899644,4.437229437229437,"[[['floral']], [['print']]]"
2029345427825878598,4.259634888438134,[[['print']]]
2035066498822688863,4.189873417721519,[[['floral']]]
2036517253093989354,4.582608695652174,"[[['floral', 'print']]]"
2037275716258602053,4.507462686567164,"[[['floral', 'print']]]"
2038712951801593415,4.506756756756757,"[[['floral', 'print']]]"
2042379885432763401,4.322222222222222,[[['floral']]]
2048129753917122443,3.908450704225352,"[[['floral', 'print']]]"
2049564575805971945,3.583333333333333,"[[['floral', 'print']]]"
2053270401062127563,4.112244897959184,"[[['floral', 'print']]]"
2054651066567310036,4.817589576547231,[[['print']]]
2059741672972937505,4.339622641509434,"[[['floral', 'print']]]"
2066261952432351732,3.814432989690722,"[[['floral', 'print']]]"
2068435252650554098,4.245762711864407,[[['print']]]
2087347220790749974,3.2679738562091503,"[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
2098193883428201071,4.38728323699422,"[[['print']], [['print']]]"
2099646937654523299,4.03921568627451,"[[['print']], [['floral', 'print']], [['print']]]"
2103234241551419908,4.301960784313725,"[[['floral']], [['floral']]]"
2108339365324093133,4.630057803468208,"[[['floral', 'print']], [['floral', 'print']]]"
2112653963380729976,4.605080831408776,[[['print']]]
2115560460544675981,3.951923076923077,"[[['floral', 'print']], [['floral', 'print']]]"
2126426914836181521,4.524904214559387,"[[['floral']], [['print']]]"
2129330129711839879,4.279411764705882,[[['print']]]
2133701111253666693,4.291617473435656,"[[['print']], [['floral', 'print']]]"
2135157900415469799,4.36551724137931,"[[['floral', 'print']]]"
2140938574141371181,4.39751552795031,"[[['print']], [['floral']]]"
2146028643457969991,4.008172362555721,"[[['floral', 'print']]]"
2149676103657205061,4.003311258278146,"[[['floral', 'print']], [['floral', 'print']]]"
2159035607720975853,4.267156862745098,"[[['floral']], [['floral', 'print']], [['floral', 'print']]]"
2167007854410773703,3.893939393939394,"[[['floral', 'print']]]"
2180179737616444957,4.375,"[[['floral']], [['print']], [['floral']]]"
2187384507691407419,4.053191489361702,[[['print']]]
2201882633831209197,4.550335570469799,"[[['floral', 'print']]]"
2204689463468995225,4.544303797468355,[[['floral']]]
2215603669785846178,4.391046741277156,"[[['floral', 'print']], [['print']]]"
2225794316182080052,4.317769130998703,"[[['floral']], [['floral', 'print']], [['print']], [['print']]]"
2236656030088124945,3.430517711171662,"[[['floral', 'print']]]"
2251885847704059487,4.2669172932330826,[[['floral']]]
2262688917211905906,4.3932926829268295,[[['print']]]
2293130178481592568,4.34739560912613,"[[['floral']], [['floral']]]"
2303274275712230438,4.529109589041096,"[[['floral', 'print']]]"
2322168075662858226,4.6352128883774455,[[['print']]]
2343887443706316923,4.247582205029014,"[[['print']], [['floral', 'print']], [['floral', 'print']]]"
2345328800337838542,4.42330383480826,"[[['floral', 'print']], [['floral', 'print']]]"
2347515929545326385,4.092618384401114,"[[['floral', 'print']]]"
2351169864365557682,4.453222453222454,"[[['floral', 'print']], [['print']]]"
2354000961651024371,4.490909090909091,"[[['floral', 'print']]]"
2369199416979396163,4.238916256157635,"[[['floral']], [['floral']], [['floral', 'print']]]"
2377941341311941574,4.654135338345864,"[[['floral', 'print']], [['floral', 'print']]]"
2388807222543793364,4.08080808080808,"[[['print']], [['floral', 'print']]]"
2389530534446191141,4.6277915632754345,[[['floral']]]
2394666347891144855,3.9705159705159705,"[[['print']], [['floral']]]"
2398935489414430653,4.677966101694915,"[[['print']], [['graphic']]]"
2404064534141729837,4.651515151515151,"[[['print']], [['print']]]"
2408279748139772120,4.445422535211268,[[['print']]]
2408780414255646922,3.919431279620853,"[[['floral', 'print']]]"
2421399644557757055,4.531914893617022,"[[['floral', 'print']]]"
2443867022595797630,3.320388349514563,[[['floral']]]
2466432827300732213,3.981884057971015,"[[['print']], [['floral', 'print']]]"
2483065048400672054,4.20125786163522,[[['floral']]]
2506233191591717587,4.529411764705882,"[[['floral', 'print']], [['floral', 'print']]]"
2531624219005736677,4.678571428571429,"[[['floral', 'print']], [['floral', 'print']]]"
2534452199453187666,4.454545454545454,"[[['floral', 'print']]]"
2545386103915887291,4.208053691275167,"[[['print']], [['floral', 'print']], [['floral', 'print']]]"
2547493050563474613,4.318181818181818,"[[['floral', 'print']], [['floral']]]"
2551139457866400606,4.065476190476191,[[['print']]]
2575759907363774313,4.336,"[[['floral', 'print']], [['floral', 'print']]]"
2602589662327153794,4.333333333333333,"[[['floral', 'print']]]"
2620724557025531793,4.12962962962963,"[[['print']], [['print']]]"
2674347458220724876,4.2,"[[['floral', 'print']], [['floral', 'print']]]"
2692592279552976863,4.7320617620345145,"[[['print']], [['floral']], [['floral', 'print']], [['print']]]"
2805538080872172971,4.6141732283464565,"[[['print']], [['floral', 'print']], [['floral', 'print']]]"
2853483936035958376,4.412280701754386,"[[['floral', 'print']], [['floral', 'print']], [['floral', 'print']]]"
2861373449892147172,4.420560747663552,[[['print']]]
2870083982034558852,4.214285714285714,"[[['floral', 'print']], [['print']]]"
2900446865503289024,4.213483146067416,[[['print']]]
2975844139415541223,4.5,"[[['print']], [['floral', 'print']], [['floral', 'print']]]"
2976619621302890920,4.391304347826087,"[[['print']], [['floral']], [['print']], [['print']]]"
2985316565021852466,4.330543933054393,"[[['print']], [['print']]]"
3007064198866077136,4.495145631067961,"[[['print']], [['floral']], [['print']]]"
3054934164105549692,4.342465753424658,"[[['floral', 'print']], [['print']], [['print']], [['print']]]"
3131013378177818860,4.682608695652174,"[[['floral', 'print']], [['floral', 'print']], [['floral']], [['floral', 'print']], [['floral', 'print']], [['print']]]"
