post_id,sentiment_label,textura
2436768575995168110,4.585365853658536,"[[['print']], [['print']], [['floral', 'print']], [['floral']], [['print']]]"
2439557980809959490,5.0,[[['floral']]]
2440483800015457194,4.7105263157894735,[[['floral']]]
2440986872999405163,5.0,[[['floral']]]
2450438511560929966,4.782608695652174,"[[['floral']], [['print']], [['print']], [['print']]]"
2450620285364632020,4.6,"[[['floral']], [['print']]]"
2453251214809522979,4.529411764705882,"[[['floral', 'print']], [['floral', 'print']]]"
2459128660389813266,4.75,"[[['print']], [['print']], [['floral', 'print']]]"
2459875760136355888,4.590909090909091,[[['print']]]
2463530989050654395,4.833333333333333,"[[['floral', 'print']]]"
2463579720076602566,4.714285714285714,"[[['floral', 'print']], [['floral']], [['print']], [['floral']], [['floral', 'print']], [['floral']], [['print']], [['print']], [['floral']]]"
2463591189409305325,5.0,[[['print']]]
2469472025488896605,4.484848484848484,"[[['floral']], [['floral', 'print']], [['print']], [['print']]]"
2469834867001913409,4.722222222222222,[[['print']]]
2470097336614231268,4.714285714285714,"[[['floral', 'print']]]"
2472240865494741152,4.7317073170731705,"[[['floral']], [['floral', 'print']], [['floral']], [['floral', 'print']], [['print']]]"
2475992696930914838,4.708333333333333,[[['print']]]
2477225519033606649,5.0,"[[['floral']], [['print']], [['print']]]"
2479331852490849341,3.8,[[['print']]]
2480729117491015697,4.5,[[['print']]]
2490281432082394431,4.775280898876405,"[[['graphic']], [['floral']]]"
2503178785131009665,4.844444444444444,"[[['print']], [['floral', 'print']], [['floral', 'print']], [['print']], [['print']], [['floral', 'print']], [['floral', 'print']], [['floral', 'print']], [['floral']], [['floral', 'print']]]"
2512571563522828024,4.512820512820513,[[['floral']]]
2520212078934098362,3.952380952380953,"[[['graphic']], [['floral', 'print']], [['floral', 'print']], [['floral']], [['floral', 'print']]]"
2522937554140228147,4.44,"[[['floral', 'print']], [['floral', 'print']], [['floral']], [['print']], [['floral']]]"
2526586312258369714,4.228070175438597,"[[['floral']], [['print']], [['print']], [['floral', 'print']], [['floral']], [['floral']]]"
2532900387862987315,4.714285714285714,"[[['print']], [['floral']]]"
2549754331826269853,4.666666666666667,"[[['floral']], [['floral', 'print']], [['floral']], [['print']], [['floral']], [['floral']], [['floral', 'print']], [['floral', 'print']], [['print']], [['print']]]"
2559233888321173733,4.583333333333333,"[[['floral', 'print']], [['floral', 'print']], [['print']], [['print']]]"
2559253519240948287,5.0,"[[['print']], [['floral']], [['floral']], [['print']]]"
2561207198537872997,5.0,"[[['print']], [['floral', 'print']], [['floral']], [['floral']]]"
2569968504371854984,4.818181818181818,"[[['print']], [['floral']], [['floral', 'print']]]"
2572794730618723374,4.75,[[['print']]]
2585884686786476841,4.65625,[[['print']]]
2591725852861722154,5.0,"[[['print']], [['floral']]]"
2591736641148486955,4.636363636363637,"[[['floral', 'print']], [['floral']]]"
2603477123037675732,4.608695652173913,"[[['print']], [['print']], [['print']], [['print']], [['floral', 'print']], [['floral', 'print']], [['print']]]"
2605549912389558744,4.4324324324324325,"[[['floral']], [['floral', 'print']], [['floral', 'print']], [['floral']]]"
2621626153143962347,4.5,"[[['print']], [['print']], [['print']]]"
2626712897551966608,4.633440514469453,"[[['floral']], [['floral']]]"
2628560752212899142,4.541666666666667,"[[['floral']], [['floral']], [['print']]]"
2628908614960489850,4.426666666666667,"[[['print']], [['floral']]]"
2629477330261068009,4.5,[[['floral']]]
2636547987860140697,4.69811320754717,[[['print']]]
2647419825297360390,3.0,[[['print']]]
2675122225885777075,4.565789473684211,"[[['dot']], [['floral', 'print']], [['print']]]"
2675130986830692766,4.661764705882353,"[[['print']], [['print']], [['print']]]"
2678034473163946209,4.424242424242424,"[[['floral', 'print']]]"
2692532322917279945,4.651162790697675,"[[['floral', 'print']], [['floral']]]"
2724423115079040819,4.431818181818182,"[[['floral']], [['floral']], [['floral']], [['floral', 'print']], [['floral']]]"
2735991232985028519,4.421052631578948,[[['print']]]
2740074278726644915,4.8125,"[[['floral', 'print']], [['floral']]]"
2754295788219793128,4.575757575757576,"[[['floral', 'print']]]"
2767173166758869621,4.333333333333333,"[[['print']], [['floral']]]"
2769856033012344044,5.0,[[['print']]]
2788257410675213241,4.8,[[['print']]]
2794684824234133523,4.095238095238095,"[[['floral']], [['floral']], [['floral']]]"
2794692693998192779,4.686274509803922,"[[['floral', 'print']], [['print']], [['print']]]"
2797050665253256957,4.373333333333333,"[[['print']], [['print']], [['print']], [['print']], [['print']], [['floral', 'print']], [['floral', 'print']], [['print']], [['floral', 'print']], [['floral', 'print']]]"
